arm,p_a,window,universe,m1_cand_rate_per_day,m1_baseline_rate_per_day,m1_reduction,m1_passed,m1_vacuous,chg_rate_gt1pct_per_day,baseline_chg_rate_gt1pct_per_day,reduction_gt1pct,chg_rate_gt0p1pct_per_day,turnover_per_day,baseline_turnover_per_day,turnover_reduction,mean_n_held_gt0,mean_n_held_gt1pct,frac_bars_all_assets_gt0,mean_tenure_gt1pct_days,selected
smoothed_score,1.0,W_TRAIN,U8,3.821875,0.85,-3.4963235294117645,False,False,3.821875,0.85,-3.4963235294117645,3.821875,4.475293409757335,0.6073928250382219,-6.3680379900367035,0.8456163194444445,0.8456163194444445,0.0,0.2438911421561264,False
smoothed_score,0.5,W_TRAIN,U8,0.0125,0.85,0.9852941176470589,True,True,2.8515625,0.85,-2.354779411764706,2.2765625,2.901414685511509,0.6073928250382219,-3.7768339794414416,7.402175564236111,0.8847276475694444,0.6847384982638889,0.6181503214459001,False
smoothed_score,0.2,W_TRAIN,U8,0.0125,0.85,0.9852941176470589,True,True,1.790625,0.85,-1.1066176470588234,1.4671875,1.6691727869708497,0.6073928250382219,-1.7480943438306378,7.402175564236111,0.9245822482638889,0.6847384982638889,1.0326922144657749,False
smoothed_score,0.1,W_TRAIN,U8,0.0125,0.85,0.9852941176470589,True,True,1.39375,0.85,-0.6397058823529413,1.0890625,1.1086228015532413,0.6073928250382219,-0.8252155044529512,7.402175564236111,0.9664984809027778,0.6847384982638889,1.3838009569972656,False
smoothed_score,0.05,W_TRAIN,U8,0.0125,0.85,0.9852941176470589,True,True,1.05625,0.85,-0.24264705882352944,0.80625,0.7198296057565527,0.6073928250382219,-0.18511377823940456,7.402175564236111,1.0238823784722222,0.6847384982638889,1.932993280891511,False
smoothed_score,0.02,W_TRAIN,U8,0.0125,0.85,0.9852941176470589,True,True,0.7328125,0.85,0.13786764705882348,0.521875,0.4314843161655998,0.6073928250382219,0.2896124248118218,7.402175564236111,1.1303819444444445,0.6847384982638889,3.0784869976359337,True
smoothed_score,0.01,W_TRAIN,U8,0.0125,0.85,0.9852941176470589,True,True,0.5078125,0.85,0.4025735294117647,0.4078125,0.292969986063206,0.6073928250382219,0.5176597845969451,7.402175564236111,1.2417751736111111,0.6847384982638889,4.875681663258351,False
R65_WINNER_baseline,nan,W_TRAIN,U8,0.85,,,,,0.85,,,0.85,0.6073928250382219,,,0.8456163194444445,0.8456163194444445,,1.7072379950928847,
