strategy,config,slice,market,fee,slippage_bps,final_balance,profit_pct,sharpe,max_dd_pct,trades,fills,trades_per_day,fills_per_day,time_in_market_pct,fees_paid,liquidated,days,seconds
robust_kelly,kappa0.25,inner_train,spot,0.001,0.0,3579.9332489072085,257.9933248907209,1.0118347646361348,45.988236805023966,372,4628,0.2547939145882929,3.1698554750393004,22.415281546609716,1681.0059096625307,False,1460.0034722222222,7.446903467178345
robust_kelly,kappa0.25,inner_train,futures,0.0005,0.0,13635.694096787218,1263.5694096787217,1.4191234958101866,53.542876523756924,629,3275,0.4308208932151512,2.2431453502060736,32.32250684335321,2357.100651448855,False,1460.0034722222222,8.293437957763672
robust_kelly,kappa0.25,inner_val,spot,0.001,0.0,807.484693389749,-19.251530661025097,-0.27647194134797826,47.33013261713509,137,1686,0.18792777431139351,2.312746186051164,12.413730692107281,231.34348765989697,False,729.0034722222222,3.8361587524414062
robust_kelly,kappa0.25,inner_val,futures,0.0005,0.0,821.7565065463406,-17.824349345365942,0.07009984565292617,56.41612465840791,310,1904,0.4252380294637372,2.6117845422546955,30.61780493729549,280.4457600749594,False,729.0034722222222,4.959712743759155
robust_kelly,kappa0.5,inner_train,spot,0.001,0.0,3316.9039976362096,231.69039976362095,1.072804479588705,32.723814798600934,251,3117,0.1719173993593052,2.1349264294938415,17.179135323593695,965.9038768378429,False,1460.0034722222222,7.982456684112549
robust_kelly,kappa0.5,inner_train,futures,0.0005,0.0,6994.362647247386,599.4362647247386,1.2885760292246016,35.88719493325818,412,2073,0.2821911097053137,1.4198596369396002,23.56896030974051,787.4347248058828,False,1460.0034722222222,6.855073690414429
robust_kelly,kappa0.5,inner_val,spot,0.001,0.0,884.0441498481016,-11.595585015189835,-0.1689296150939295,36.01786385172339,105,1422,0.14403223578610452,1.9506079932175298,9.082508942477602,209.17132574655994,False,729.0034722222222,3.0996339321136475
robust_kelly,kappa0.5,inner_val,futures,0.0005,0.0,829.1964592443372,-17.080354075566273,-0.03473816799129582,46.485824929234646,280,1530,0.3840859620962787,2.09875543574038,20.561744771448847,224.5275120741071,False,729.0034722222222,3.7181999683380127
robust_kelly,kappa0.75,inner_train,spot,0.001,0.0,1599.9539279566136,59.99539279566135,0.5788932122456151,24.76052919863084,210,2515,0.14383527436435892,1.7225986429826794,13.30452505582892,446.06960832137815,False,1460.0034722222222,6.440688371658325
robust_kelly,kappa0.75,inner_train,futures,0.0005,0.0,1929.0464598663775,92.90464598663775,0.6537801078548795,29.007814689802707,307,1334,0.21027347252313422,0.9136964571526419,16.65378459430985,236.18489569987887,False,1460.0034722222222,5.66621470451355
robust_kelly,kappa0.75,inner_val,spot,0.001,0.0,934.9128276993416,-6.508717230065841,-0.09248065031219188,27.573824791069868,106,1103,0.1454039713650198,1.513024343543555,5.649835915657314,162.64190721883588,False,729.0034722222222,3.6144189834594727
robust_kelly,kappa0.75,inner_val,futures,0.0005,0.0,858.5562968881305,-14.144370311186949,-0.11255239723961791,32.53598957772175,237,931,0.32510133220292164,1.2770858239701268,11.885040937733683,111.39302430154915,False,729.0034722222222,3.8272335529327393
coin_betting,day_d0.99_s1,inner_train,spot,0.001,0.0,1481.0780480788974,48.10780480788974,0.527558515296858,42.33375531154149,7,17,0.004794509145478631,0.011643807924733816,56.30147378835191,1.1299002046323172,False,1460.0034722222222,6.5497143268585205
coin_betting,day_d0.99_s1,inner_train,futures,0.0005,0.0,1463.7803503695038,46.37803503695037,0.5171903331833729,42.30421682327904,11,22,0.007534228657180705,0.01506845731436141,64.65761829904324,0.42587562162455656,False,1460.0034722222222,5.984265089035034
coin_betting,day_d0.99_s1,inner_val,spot,0.001,0.0,982.0591173845467,-1.7940882615453346,-0.46926100792523906,4.66748697182017,2,4,0.0027434711578305624,0.005486942315661125,9.46497549451544,0.1375104346325089,False,729.0034722222222,2.707070827484131
coin_betting,day_d0.99_s1,inner_val,futures,0.0005,0.0,982.6199853990114,-1.7380014600988591,-0.45290097037562593,4.660432642134675,4,7,0.005486942315661125,0.009602149052406968,20.850857096588285,0.07914439622004148,False,729.0034722222222,2.932647705078125
coin_betting,day_d0.99_s3,inner_train,spot,0.001,0.0,2121.0843956316326,112.10843956316326,0.9570543886841201,28.33904263599748,13,41,0.008904088413031742,0.028082124994946264,66.7124079328198,3.1759312470448817,False,1460.0034722222222,6.685856819152832
coin_betting,day_d0.99_s3,inner_train,futures,0.0005,0.0,2538.441744989946,153.8441744989946,0.9956063124289858,35.04931537260374,22,46,0.01506845731436141,0.03150677438457386,88.15071311188852,1.8221078647901081,False,1460.0034722222222,6.544444799423218
coin_betting,day_d0.99_s3,inner_val,spot,0.001,0.0,1055.4037628667675,5.54037628667674,0.2360535843494671,18.87750615598032,9,25,0.01234562021023753,0.034293389472882026,41.15206736745843,1.7659441975229775,False,729.0034722222222,2.9524831771850586
coin_betting,day_d0.99_s3,inner_val,futures,0.0005,0.0,1091.9484651097164,9.194846510971644,0.3120850762010348,19.103369747411584,16,33,0.0219477692626445,0.04526727410420428,88.20307402132859,0.9305593853881635,False,729.0034722222222,3.603512763977051
coin_betting,4h_d0.99_s3,inner_train,spot,0.001,0.0,2119.675428481625,111.96754284816252,1.2877351461786284,13.550499342547823,91,259,0.062328618891222196,0.17739683838270934,58.23069294450879,16.042026964965935,False,1460.0034722222222,6.23917555809021
coin_betting,4h_d0.99_s3,inner_train,futures,0.0005,0.0,1528.973642091343,52.89736420913429,0.7418455623921356,15.301226197033802,163,333,0.11164357010185955,0.22808164934919772,91.48403851779271,5.0106722884712696,False,1460.0034722222222,7.230553150177002
coin_betting,4h_d0.99_s3,inner_val,spot,0.001,0.0,952.1557814597683,-4.784421854023169,-0.3956611643533681,10.177553389357513,51,121,0.06995851452467934,0.16598000504874902,35.8708853886346,3.9440362530418076,False,729.0034722222222,3.591531991958618
coin_betting,4h_d0.99_s3,inner_val,futures,0.0005,0.0,998.4207461117431,-0.15792538882568596,0.022121474584051636,6.8423393346828965,112,223,0.1536343848385115,0.3058970340981077,85.04808218982343,2.314566804763954,False,729.0034722222222,3.55814790725708
level_k,anticipate_f12,inner_train,spot,0.001,0.0,4.98611266384079,-99.50138873361593,-4.802687216739071,99.50381857489037,3281,6562,2.247254929473627,4.494509858947254,4.643729443185304,1173.328792430328,False,1460.0034722222222,5.399882793426514
level_k,anticipate_f12,inner_train,futures,0.0005,0.0,4.993832871583568,-99.50061671284163,-3.289627240873548,99.51127754925318,5519,11038,3.7801279962709375,7.560255992541875,7.266915746490329,938.0302150248826,False,1460.0034722222222,5.62203049659729
level_k,anticipate_f12,inner_val,spot,0.001,0.0,4.987619267547209,-99.50123807324528,-9.72892669895576,99.528262432285,2772,5544,3.802451024753159,7.604902049506318,6.8567727062723565,1339.0578777214275,False,729.0034722222222,2.9461140632629395
level_k,anticipate_f12,inner_val,futures,0.0005,0.0,4.990257548072501,-99.50097424519275,-6.00822862241495,99.58377924822886,4610,9220,6.323701018799446,12.647402037598892,11.458755054702719,1117.1016146006734,False,729.0034722222222,2.547895669937134
level_k,anticipate_f36,inner_train,spot,0.001,0.0,4.999982155511529,-99.50000178444884,-3.983849688707097,99.51617612775233,3732,7464,2.5561583044180356,5.112316608836071,8.29193233463581,1382.9814582263589,False,1460.0034722222222,5.06725549697876
level_k,anticipate_f36,inner_train,futures,0.0005,0.0,4.991497102587316,-99.50085028974127,-2.48544794662782,99.54457101497702,6922,13844,4.74108461500044,9.48216923000088,14.551906031425915,1166.9954608363098,False,1460.0034722222222,4.720324993133545
level_k,anticipate_f36,inner_val,spot,0.001,0.0,4.976667939427901,-99.50233320605722,-7.887099697396872,99.54706860519067,2921,5842,4.006839626011536,8.013679252023072,12.632351049996904,1393.2962493124328,False,729.0034722222222,2.3740062713623047
level_k,anticipate_f36,inner_val,futures,0.0005,0.0,5.00798852695622,-99.49920114730438,-5.129533479088647,99.56152551020952,5205,10410,7.139883688254038,14.279767376508076,22.36119512462313,1154.6318502052698,False,729.0034722222222,2.4357168674468994
level_k,follow_f12,inner_train,spot,0.001,0.0,4.998578173969718,-99.50014218260303,-3.5830297811077845,99.5274280781815,2941,5882,2.0143787709789502,4.0287575419579005,9.997122343221216,1225.7021653136394,False,1460.0034722222222,4.67754864692688
level_k,follow_f12,inner_train,futures,0.0005,0.0,5.006010173049068,-99.4993989826951,-2.5614309924724084,99.52071429689403,4456,8912,3.052047536036111,6.104095072072222,11.930146665366568,927.2410626472594,False,1460.0034722222222,5.105520009994507
level_k,follow_f12,inner_val,spot,0.001,0.0,4.951563928079648,-99.50484360719204,-7.425833169131186,99.56218644442681,2690,5380,3.689968707282106,7.379937414564212,17.168128104861566,1007.1522718514525,False,729.0034722222222,2.3842132091522217
level_k,follow_f12,inner_val,futures,0.0005,0.0,5.008353540011479,-99.49916464599885,-4.975444072603436,99.5497985224276,4304,8608,5.90394993165137,11.80789986330274,25.429024591218035,706.0635528804029,False,729.0034722222222,2.5179786682128906
level_k,follow_f36,inner_train,spot,0.001,0.0,4.9958039391160165,-99.5004196060884,-3.668129296604917,99.52742024269651,2553,5106,1.7486259783438491,3.4972519566876983,8.586832698742631,958.3155985278776,False,1460.0034722222222,5.107292890548706
level_k,follow_f36,inner_train,futures,0.0005,0.0,4.989506415336485,-99.50104935846636,-2.8789024702115404,99.52923057536964,3574,7148,2.447939383705804,4.895878767411608,9.773093195649745,663.6126461096298,False,1460.0034722222222,4.757331371307373
level_k,follow_f36,inner_val,spot,0.001,0.0,4.968859110533834,-99.50311408894662,-7.735336428958481,99.57813961260712,2663,5326,3.6529318466513936,7.305863693302787,14.402747281534438,1158.6890780617982,False,729.0034722222222,2.4320127964019775
level_k,follow_f36,inner_val,futures,0.0005,0.0,5.004009926257692,-99.49959900737423,-5.0256542277026295,99.57871641008734,4485,8970,6.152234071435036,12.304468142870071,23.406190909394006,838.5458622050642,False,729.0034722222222,2.5051257610321045
