arm,window,universe,bench,hold_days,turnover_per_day,rebalances_per_day,implied_log_drag_total,mean_notional,gross_growth_diff,gross_growth_lo,gross_growth_hi,net_growth_diff,net_growth_lo,net_growth_hi,net_dd_diff,net_dd_lo,net_dd_hi,cand_final,bench_final,cand_dd,bench_dd,n_days,p_delta_in,p_buffer,p_hold_days,p_delta_out,p_k,volmatch_c_net,volmatch_vol_net,volmatch_matched_net,cand_vol_net,volmatch_c_gross,volmatch_vol_gross,volmatch_matched_gross,cand_vol_gross,n_bars,tenure_days,membership_change_rate_thresholded,growth_diff,growth_lo,growth_hi,dd_diff,dd_lo,dd_hi,fee,d4_pass
entry_gate,W_FULL6,U6,VOLMATCH_HOLD,7.470519497863249,0.12921593467881468,0.1514500105024647,0.3011767697492452,0.23662960671716562,0.13533606214063854,-3.001812385723599,3.1835322772382217,-0.1590651812241235,-3.4292573732463296,2.9799070470254634,-13.298767480666292,-30.447149698909588,26.49514888970168,2500.8157791966746,2950.3864173897286,63.03926170620924,76.33802918687553,2332,0.35,0.0,0.0,0.0,1,0.8017361765742668,0.6532954149264424,True,0.6558428420732074,0.7981592606268125,0.6516409532854867,True,0.6528723555495594,671271,2.8427301864801864,0.13385949936761754,,,,,,,,
entry_gate,W_VAL,U8,VOLMATCH_HOLD,60.833333333333336,0.0129163343929988,0.019178082191780823,0.004714462053444562,0.16977964682094562,0.6816553267144199,-0.04194555885751674,1.441162562952884,0.6789539311857644,-0.047207329277450694,1.4412799212519247,-17.276226152351267,-52.587795047591975,3.8223347643455727,1067.7626655307333,553.6524134327831,30.857814381629208,48.134040533980475,364,0.35,0.0,0.0,0.0,1,0.6138007370542866,0.48624606377261537,True,0.4871657208785548,0.6135307003233338,0.4860216762608899,True,0.4869066150696854,105120,28.800925925925924,0.01643835616438356,,,,,,,,
,W_FULL6,U6,EW_HOLD,,,,,,,,,,,,,,,982.0108335880776,1453.938169497219,72.14074255922009,90.7071782147023,2332,,,,,,,,,,,,,,,,,-0.38761540704859077,-4.707408007732369,3.8591680533218957,-18.56643565548221,-30.84454579555932,21.339613880969242,0.004,False
