arm,window,universe,bench,hold_days,turnover_per_day,rebalances_per_day,implied_log_drag_total,mean_notional,gross_growth_diff,gross_growth_lo,gross_growth_hi,net_growth_diff,net_growth_lo,net_growth_hi,net_dd_diff,net_dd_lo,net_dd_hi,cand_final,bench_final,cand_dd,bench_dd,n_days,p_subarm,p_d,p_delta_in,p_delta_out,p_buffer,p_hold_days,p_k,volmatch_c_net,volmatch_vol_net,volmatch_matched_net,volmatch_shared_flag_net,cand_vol_net,volmatch_c_gross,volmatch_vol_gross,volmatch_matched_gross,volmatch_shared_flag_gross,cand_vol_gross,cand_final_gross,bench_final_gross,n_bars,tenure_days,membership_change_rate,membership_change_rate_thresholded,raw_turnover_per_day,membership_changes_per_day,span_days,config_kind,eval_bars,eval_days,forced_exit_total_warm,forced_exit_total_eval,forced_exit_per_day_r65,forced_exit_per_day_eval,entry_total_warm,entry_total_eval,entry_per_day_r65,entry_per_day_eval,swap_total_warm,swap_total_eval,swap_per_day_r65,swap_per_day_eval,blocked_by_timer_total_warm,blocked_by_timer_total_eval,blocked_by_timer_per_day_r65,blocked_by_timer_per_day_eval,blocked_by_buffer_total_warm,blocked_by_buffer_total_eval,blocked_by_buffer_per_day_r65,blocked_by_buffer_per_day_eval,flat_bars_total_warm,flat_bars_total_eval,flat_bars_per_day_r65,flat_bars_per_day_eval,flat_bar_frac_eval
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,7.032967032967033,0.18849089192704316,0.1984375,0.12063417083330763,0.6284707997797357,-1.0390856514824356,-3.08074233429553,1.155765689509808,-1.147517352975068,-3.19572065278414,1.0665936576549866,-2.2670524909525795,-15.064963558896793,33.85184832603116,2477.8084466115065,7827.377445776646,59.85943721781002,62.1264897087626,639,EXIT_ONLY,0.28,0.0,0.28,0.05,1,1,0.9546105724810141,0.9034867103307448,True,True,0.9059866683664314,0.9528813136080744,0.9017121048466843,True,True,0.9044023655049731,2769.3693386560994,7856.850595085079,184320,7.069522471910113,0.1421875,0.1421875,0.18849191456112818,0.14218827142074336,639.9965277777778,grid,184320,640.0,2,2,0.003125,0.003125,3,3,0.0046875,0.0046875,86,86,0.134375,0.134375,2706,2706,4.228125,4.228125,16655,16655,26.0234375,26.0234375,29322,3114,45.815625,4.865625,0.01689453125
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,7.191011235955056,0.1879311684730812,0.1953125,0.12027594782277197,0.6290302494073838,-1.0198135102260717,-3.0548510485292852,1.1648665050344493,-1.1204213266618044,-3.188025187842769,1.0970055306438147,-3.2771836364756126,-16.297562028758165,34.358837194636095,2531.36073777005,7782.841593023513,58.9918886757428,62.26907231221841,639,EXIT_ONLY,0.35,0.0,0.35,0.05,1,1,0.9572324438296682,0.9054247552068532,True,True,0.9084749924605999,0.9554999925117771,0.9044713080705785,True,True,0.9068878160654831,2828.076253047713,7870.337028604892,184320,7.164851641414141,0.1390625,0.1390625,0.18793218807045567,0.13906325446644133,639.9965277777778,grid,184320,640.0,1,1,0.0015625,0.0015625,2,2,0.003125,0.003125,86,86,0.134375,0.134375,2706,2706,4.228125,4.228125,16655,16655,26.0234375,26.0234375,28942,2734,45.221875,4.271875,0.014832899305555555
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,1.1764705882352942,0.6073928250382219,0.89375,0.38873140802446204,0.54675115779283,-1.0261623997228912,-3.157887709707339,1.1996332781973025,-1.4196606648319448,-3.5971658759565632,0.9198484003693361,6.704817715392473,-15.965515644535213,42.149289295822484,1836.1348032726853,7613.986290302997,67.50090329856302,60.796085583170544,639,ENTRY_ONLY,0.0,0.0,0.0,0.05,1,1,0.9293813006084777,0.8794352585754299,True,True,0.8820424709858133,0.9239717461231414,0.8749245708449113,True,True,0.8769636059808745,2682.0101052460514,7510.47005653663,184320,1.7072379950928847,0.85,0.85,0.6073961203730757,0.8500046115701582,639.9965277777778,grid,184320,640.0,242,242,0.378125,0.378125,242,242,0.378125,0.378125,75,75,0.1171875,0.1171875,2392,2392,3.7375,3.7375,15265,15265,23.8515625,23.8515625,54664,28456,85.4125,44.4625,0.15438368055555557
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,2.379182156133829,0.3403731793124043,0.4640625,0.21783883475993876,0.5446884889908014,-0.8938477824763507,-3.004543878258105,1.3325991200783667,-1.1066203025897645,-3.2807548739467474,1.1730968124403771,2.4521503631838897,-19.139348143432727,37.50189852028235,2484.2629335450947,7532.668747162544,63.24361358649123,60.79146322330734,639,ENTRY_ONLY,0.005,0.005,0.0,0.05,1,1,0.925748128474845,0.876680728552955,True,True,0.8785943575751303,0.9224848327921723,0.873538858925964,True,True,0.8755523410996929,3058.257814767941,7502.652041059322,184320,3.02937734082397,0.4203125,0.4203125,0.34037502596510527,0.420314780353626,639.9965277777778,grid,184320,640.0,103,103,0.1609375,0.1609375,103,103,0.1609375,0.1609375,75,75,0.1171875,0.1171875,2393,2393,3.7390625,3.7390625,15209,15209,23.7640625,23.7640625,55230,29022,86.296875,45.346875,0.15745442708333332
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,3.1527093596059115,0.27755548000582575,0.3609375,0.17763550720372848,0.5425035577892469,-0.8800243797535372,-3.011493398410645,1.327949294413434,-1.0520414822138746,-3.227961950419307,1.2179010800434453,2.7946944792578563,-18.870816301527512,36.82087497953277,2622.81853814693,7530.363366358227,63.56921415338039,60.77451967412254,639,ENTRY_ONLY,0.01,0.01,0.0,0.05,1,1,0.9254736458582744,0.8764126146456054,True,True,0.878333855964861,0.9226494566834135,0.8736968190574448,True,True,0.8757085895584789,3101.4545532304883,7504.175473934494,184320,3.7299141589506175,0.3171875,0.3171875,0.277556985848848,0.3171892208616583,639.9965277777778,grid,184320,640.0,69,69,0.1078125,0.1078125,69,69,0.1078125,0.1078125,75,75,0.1171875,0.1171875,2393,2393,3.7390625,3.7390625,15156,15156,23.68125,23.68125,55841,29633,87.2515625,46.3015625,0.1607693142361111
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,3.902439024390244,0.23658216921867609,0.2984375,0.1514125882999527,0.5376316983571698,-0.8825479451757987,-2.9762561847744577,1.2846728354934867,-1.0206237670453513,-3.1499119707364205,1.1926998667217141,0.6061528216312482,-17.86445559674949,35.54555106793281,2685.844870396791,7472.8012432045125,61.3538026774395,60.74764985580825,639,ENTRY_ONLY,0.02,0.02,0.0,0.05,1,1,0.9249574276366392,0.8758254130559804,True,True,0.8778439317588533,0.9225227213462591,0.8735752137267997,True,True,0.8755883020294041,3093.1557148928036,7503.002672737498,184320,4.36122495446266,0.25625,0.25625,0.23658345276605433,0.2562513902527683,639.9965277777778,grid,184320,640.0,47,47,0.0734375,0.0734375,47,47,0.0734375,0.0734375,75,75,0.1171875,0.1171875,2397,2397,3.7453125,3.7453125,14837,14837,23.1828125,23.1828125,57292,31084,89.51875,48.56875,0.16864149305555556
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,4.60431654676259,0.2160817562509471,0.259375,0.13829232400060615,0.5311461909326525,-0.9488918876204178,-3.0035194228825914,1.179572137344955,-1.0702229414468953,-3.166306449226012,1.0935234180504854,-1.4402256209636803,-16.82236750321799,34.137923932883446,2542.3253321847815,7433.1462934425435,59.24043355635303,60.68065917731671,639,ENTRY_ONLY,0.04,0.04,0.0,0.05,1,1,0.923671318151524,0.8746857225992632,True,True,0.8766233313578483,0.9214535993655426,0.8725989586524483,True,True,0.8745735728762924,2889.5351060653693,7489.836036327995,184320,4.819954128440367,0.2171875,0.2171875,0.2160829285758634,0.21718867832399263,639.9965277777778,grid,184320,640.0,34,34,0.053125,0.053125,34,34,0.053125,0.053125,75,75,0.1171875,0.1171875,2403,2403,3.7546875,3.7546875,15408,15408,24.075,24.075,59220,33012,92.53125,51.58125,0.1791015625
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,5.925925925925926,0.1849661383636695,0.20625,0.11837832855274849,0.5147908880117953,-0.7897090219649692,-2.8757661943575963,1.296684613362609,-0.8951153219278096,-3.0094506069359555,1.217850823072215,-7.067411170586638,-17.57350733703475,28.682299846239527,3049.838475600803,7484.525580107745,53.02649377988171,60.09390495046835,639,ENTRY_ONLY,0.08,0.08,0.0,0.05,1,1,0.9189693481276405,0.8702793377025263,True,True,0.8721608601895,0.9171638126694316,0.8686163534648487,True,True,0.8705020340811993,3398.203198143795,7511.977103516412,184320,5.563263125763125,0.16875,0.16875,0.18496714187463878,0.1687509155323108,639.9965277777778,grid,184320,640.0,19,19,0.0296875,0.0296875,19,19,0.0296875,0.0296875,72,72,0.1125,0.1125,2278,2278,3.559375,3.559375,12555,12555,19.6171875,19.6171875,64726,38518,101.134375,60.184375,0.20897352430555555
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,7.032967032967033,0.16379483157613653,0.1796875,0.10482869220872738,0.4934412982183488,-0.49233150452141206,-2.5787263562593066,1.573227968622114,-0.5880688599905832,-2.697284328202132,1.4915822760575534,-14.644976885566301,-21.229419879358748,20.839375768862915,4041.5821843600365,7295.946397618674,45.58301612726159,60.22799301282789,639,ENTRY_ONLY,0.12,0.12,0.0,0.05,1,1,0.9120235751832272,0.8626829050748348,True,True,0.8655688761171008,0.9104444241195042,0.8599109849407519,True,True,0.8641245022600633,4442.380629200921,7293.903453573795,184320,6.070529513888889,0.1421875,0.1421875,0.16379572022479216,0.14218827142074336,639.9965277777778,grid,184320,640.0,13,13,0.0203125,0.0203125,13,13,0.0203125,0.0203125,67,67,0.1046875,0.1046875,2277,2277,3.5578125,3.5578125,10923,10923,17.0671875,17.0671875,70663,44455,110.4109375,69.4609375,0.2411838107638889
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,7.529411764705882,0.15995821443425026,0.1734375,0.10237325723792018,0.48820769980247997,-0.581118555808475,-2.6395955101720374,1.508946280714282,-0.6682110214295793,-2.748694779610145,1.4435905685252615,-10.962674935492359,-20.49244936295534,23.731344714303802,3758.1682439288043,7350.223524086732,48.08129026229278,59.04396519778514,639,ENTRY_ONLY,0.16,0.16,0.0,0.05,1,1,0.9030209472612558,0.8541714906670729,True,True,0.8570248047306175,0.901450240977042,0.8524869761111655,True,True,0.8555879086742083,4120.310954670696,7392.969259831879,184320,6.287417763157895,0.1328125,0.1328125,0.1599590822678128,0.13281322055783723,639.9965277777778,grid,184320,640.0,9,9,0.0140625,0.0140625,9,9,0.0140625,0.0140625,67,67,0.1046875,0.1046875,2223,2223,3.4734375,3.4734375,8432,8432,13.175,13.175,72909,46701,113.9203125,72.9703125,0.253369140625
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,8.421052631578947,0.14171244038404401,0.1546875,0.09069596184578817,0.45467096468996615,-0.6865693518314124,-2.876398324273591,1.4619001276115546,-0.7609783345523793,-2.9897604972924094,1.4010058219099717,-4.2001894582419865,-21.376346168600957,28.572738684573377,3424.7677532984494,7349.260815152027,54.83831145294666,59.03850091118865,639,ENTRY_ONLY,0.22,0.22,0.0,0.05,1,1,0.9029199238972042,0.8540744070273623,True,True,0.8569289270778209,0.9016804932139753,0.8527376221697678,True,True,0.8558064465600619,3713.0509455478777,7403.155983115441,184320,6.634950248756219,0.11875,0.11875,0.1417132092274099,0.11875064426347798,639.9965277777778,grid,184320,640.0,9,9,0.0140625,0.0140625,9,9,0.0140625,0.0140625,58,58,0.090625,0.090625,1952,1952,3.05,3.05,5129,5129,8.0140625,8.0140625,82500,56292,128.90625,87.95625,0.30540364583333335
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,8.88888888888889,0.13106185070748624,0.15,0.0838795844527912,0.42881644242643874,-1.1982957967224583,-3.2982455459764637,0.8529069573850987,-1.2790259532542347,-3.4155853475975593,0.8012274134625951,0.8123789196404871,-18.222368711418746,34.466088247284624,1961.0289482499659,7064.035753209803,58.903083660947495,58.09070474130701,639,ENTRY_ONLY,0.28,0.28,0.0,0.05,1,1,0.879693724330495,0.8330347033812034,True,True,0.8348857738058355,0.8786046464146732,0.8321329591824306,True,True,0.8339046103782863,2111.651704047838,7022.788715711613,184320,6.873599910394265,0.1125,0.1125,0.13106256176739148,0.11250061035487388,639.9965277777778,grid,184320,640.0,10,10,0.015625,0.015625,10,10,0.015625,0.015625,52,52,0.08125,0.08125,1650,1650,2.578125,2.578125,3154,3154,4.928125,4.928125,87793,61585,137.1765625,96.2265625,0.3341200086805556
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,10.847457627118644,0.09687978244341962,0.1203125,0.06200306076378855,0.32472734913122836,-1.4670118547313953,-3.499634849222279,0.5190592341033533,-1.506175994978682,-3.574076841664477,0.5217715191601325,1.9562418655695666,-13.82226727989637,41.130058504254166,1444.255233808662,6528.579818650995,57.92285426621594,55.966612400646376,639,ENTRY_ONLY,0.35,0.35,0.0,0.05,1,1,0.8442005676023853,0.7987656255012089,True,True,0.8012004913033234,0.843370661598643,0.7980115799283861,True,True,0.8004631956304991,1522.664685143573,6624.215842135892,184320,6.8950376157407405,0.0921875,0.0921875,0.09688030805272975,0.09218800015191055,639.9965277777778,grid,184320,640.0,11,11,0.0171875,0.0171875,11,11,0.0171875,0.0171875,37,37,0.0578125,0.0578125,1150,1150,1.796875,1.796875,2061,2061,3.2203125,3.2203125,115211,89003,180.0171875,139.0671875,0.48287217881944444
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,1.1764705882352942,0.6073928250382219,0.89375,0.38873140802446204,0.54675115779283,-1.0261623997228912,-3.157887709707339,1.1996332781973025,-1.4196606648319448,-3.5971658759565632,0.9198484003693361,6.704817715392473,-15.965515644535213,42.149289295822484,1836.1348032726853,7613.986290302997,67.50090329856302,60.796085583170544,639,COUPLED,0.0,0.0,0.0,0.05,1,1,0.9293813006084777,0.8794352585754299,True,True,0.8820424709858133,0.9239717461231414,0.8749245708449113,True,True,0.8769636059808745,2682.0101052460514,7510.47005653663,184320,1.7072379950928847,0.85,0.85,0.6073961203730757,0.8500046115701582,639.9965277777778,grid,184320,640.0,242,242,0.378125,0.378125,242,242,0.378125,0.378125,75,75,0.1171875,0.1171875,2392,2392,3.7375,3.7375,15265,15265,23.8515625,23.8515625,54664,28456,85.4125,44.4625,0.15438368055555557
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,2.922374429223744,0.29219074044963295,0.3859375,0.18700207388776507,0.5462167611976382,-0.9528544206758176,-3.092438702172574,1.3333307771470098,-1.136965715187275,-3.30989529890499,1.1867526117501233,3.113393220341713,-18.887938324549516,38.25661258038231,2417.2228659812936,7555.2362753218285,63.955128484070336,60.84173526372862,639,COUPLED,0.005,0.005,0.005,0.05,1,1,0.926714744993806,0.8775702610273001,True,True,0.8795117386568476,0.923829935658591,0.8747885021209577,True,True,0.876829010289091,2885.5078187173767,7509.1620441993855,184320,3.581217807211184,0.3421875,0.3421875,0.29219232569445536,0.34218935649607474,639.9965277777778,grid,184320,640.0,76,76,0.11875,0.11875,76,76,0.11875,0.11875,75,75,0.1171875,0.1171875,2394,2394,3.740625,3.740625,15277,15277,23.8703125,23.8703125,54788,28580,85.60625,44.65625,0.1550564236111111
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,3.78698224852071,0.24956952923483094,0.309375,0.15972449871029182,0.5439855682397162,-1.0287141559511455,-3.1895548347862195,1.2411472044337741,-1.1797394585924692,-3.3587244098208817,1.124057755208577,4.96923989281116,-18.575744370349636,39.4123433330847,2333.115624265516,7611.08406782274,65.7312698222791,60.76202992946794,639,COUPLED,0.01,0.01,0.01,0.05,1,1,0.9287255761195765,0.8788658888914543,True,True,0.8814201463833088,0.9260311164563495,0.8768250191805131,True,True,0.8789182034466931,2710.3992951962273,7609.421604117103,184320,4.310194444444445,0.2640625,0.2640625,0.24957088324352905,0.2640639326385234,639.9965277777778,grid,184320,640.0,48,48,0.075,0.075,48,48,0.075,0.075,77,77,0.1203125,0.1203125,2397,2397,3.7453125,3.7453125,15371,15371,24.0171875,24.0171875,55361,29153,86.5015625,45.5515625,0.15816514756944444
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,4.776119402985074,0.21647380986248957,0.253125,0.13854323831199333,0.5413996491624492,-1.058776700055375,-3.2065983622872505,1.171778935235253,-1.185524277229857,-3.3697133369131844,1.085245731282035,4.121551830332507,-17.66065899009869,39.25111630451679,2320.403005731118,7613.542010880094,64.91522936308795,60.79367753275544,639,COUPLED,0.02,0.02,0.02,0.05,1,1,0.9293349243235883,0.8793905769774529,True,True,0.8819984569165694,0.9269849290235419,0.8777141924136808,True,True,0.8798234896871703,2638.5992442381457,7633.951550378609,184320,5.018107476635514,0.209375,0.209375,0.21647498431444434,0.2093761359382375,639.9965277777778,grid,184320,640.0,29,29,0.0453125,0.0453125,29,29,0.0453125,0.0453125,78,78,0.121875,0.121875,2427,2427,3.7921875,3.7921875,15144,15144,23.6625,23.6625,55890,29682,87.328125,46.378125,0.16103515625
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,5.871559633027523,0.1928833133333439,0.2171875,0.1234453205333401,0.5394717937642933,-1.0059049157834332,-3.0892844306258276,1.2069496165909315,-1.102310599381977,-3.219178202031547,1.1323170195178631,2.1537911482129175,-16.60290505658015,36.625759200686055,2504.611469493585,7561.799045466943,62.97661144995942,60.8228203017465,639,COUPLED,0.04,0.04,0.04,0.05,1,1,0.9298810112650516,0.8800185426765497,True,True,0.8825167284536727,0.9279927497383977,0.8783774142869185,True,True,0.8807800363478129,2804.973879943467,7697.408774263019,184320,5.7673237753882916,0.1703125,0.1703125,0.1928843597979695,0.17031342400946184,639.9965277777778,grid,184320,640.0,16,16,0.025,0.025,16,16,0.025,0.025,77,77,0.1203125,0.1203125,2642,2642,4.128125,4.128125,15677,15677,24.4953125,24.4953125,56056,29848,87.5875,46.6375,0.1619357638888889
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,7.032967032967033,0.1735890364719704,0.1828125,0.11109698334206107,0.5254997510094529,-0.875682549492625,-2.9555904447667767,1.2058876111571482,-0.9671502845633149,-3.0729793456346073,1.1467609289199516,-4.1971261403180975,-15.767746802330592,31.2712930477952,2886.8763614734726,7614.001413944976,56.599041414075415,60.79616755439351,639,COUPLED,0.08,0.08,0.08,0.05,1,1,0.9293828793094646,0.8794367795888588,True,True,0.8820439692743183,0.9277819215764038,0.8781743507674783,True,True,0.8805799343144333,3194.2717731190983,7695.421010696997,184320,6.320783132530121,0.1421875,0.1421875,0.1735899782578767,0.14218827142074336,639.9965277777778,grid,184320,640.0,8,8,0.0125,0.0125,8,8,0.0125,0.0125,75,75,0.1171875,0.1171875,2502,2502,3.909375,3.909375,12610,12610,19.703125,19.703125,59436,33228,92.86875,51.91875,0.1802734375
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,7.619047619047619,0.16055977547943118,0.171875,0.10275825630683597,0.5247117717698828,-0.7774488373926698,-2.742168577168244,1.265476688557023,-0.8697853265392541,-2.864556635301332,1.1928297416763955,-9.911336145403084,-14.454415670899488,25.693651308252033,3185.8956020157484,7623.073155956789,50.83646031555371,60.74779646095679,639,COUPLED,0.12,0.12,0.12,0.05,1,1,0.9284516079471813,0.8788781590439205,True,True,0.8811601330135619,0.9271261034001388,0.8778495335525232,True,True,0.8799574816527168,3496.4320969977653,7635.230667617771,184320,6.816468253968254,0.13125,0.13125,0.16056064657668895,0.1312507120806862,639.9965277777778,grid,184320,640.0,7,7,0.0109375,0.0109375,7,7,0.0109375,0.0109375,70,70,0.109375,0.109375,2422,2422,3.784375,3.784375,10957,10957,17.1203125,17.1203125,59366,33158,92.759375,51.809375,0.17989366319444444
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,8.205128205128204,0.15544090217026327,0.165625,0.0994821773889685,0.5109638124862241,-0.7341594536511988,-2.751748880874568,1.241069601883691,-0.8218560278668894,-2.861708133745943,1.1799530613520057,-5.219951408420911,-15.631500210046127,27.72545301525791,3283.037628003515,7487.673841090476,54.86238778566354,60.082339194084454,639,COUPLED,0.16,0.16,0.16,0.05,1,1,0.9187499679238528,0.8700528304212115,True,True,0.8719526543035976,0.917292664483877,0.8687388593433627,True,True,0.8706243304093148,3592.736259766785,7512.865141348607,184320,6.965515601217656,0.121875,0.121875,0.15544174549570533,0.12187566121778004,639.9965277777778,grid,184320,640.0,5,5,0.0078125,0.0078125,5,5,0.0078125,0.0078125,68,68,0.10625,0.10625,2223,2223,3.4734375,3.4734375,8438,8438,13.184375,13.184375,64085,37877,100.1328125,59.1828125,0.2054958767361111
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,9.27536231884058,0.13609984435438896,0.1484375,0.08710390038680893,0.5050840880173066,-0.7625449804541744,-2.824868287019786,1.2537023402340342,-0.8371123889117127,-2.929862629955752,1.19261870495039,-2.4267489201912795,-15.284265195407615,30.16267815350821,3380.809911528235,7830.010163377436,59.70732606475552,62.1340749849468,639,COUPLED,0.22,0.22,0.22,0.05,1,1,0.9547621798892081,0.9036339475596914,True,True,0.9061305535219166,0.9536219722483806,0.9024147881195353,True,True,0.9051053422731797,3653.6937855031183,7861.418463455154,184320,7.816786024305555,0.1078125,0.1078125,0.1361005827473075,0.1078130849234208,639.9965277777778,grid,184320,640.0,5,5,0.0078125,0.0078125,5,5,0.0078125,0.0078125,59,59,0.0921875,0.0921875,1952,1952,3.05,3.05,5129,5129,8.0140625,8.0140625,66449,40241,103.8265625,62.8765625,0.21832139756944444
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,10.32258064516129,0.12587199416028758,0.1453125,0.08055807626258406,0.5048730997342841,-1.197302115989592,-3.1571669015498394,0.7574715537456476,-1.2616801554190973,-3.2423970523961843,0.7005360121248513,3.5532969852541356,-13.501903916456184,37.377183725930905,2094.607533929048,7416.348817342152,64.11308945376649,60.559792468512356,639,COUPLED,0.28,0.28,0.28,0.05,1,1,0.9213541296749362,0.8725598558887506,True,True,0.87442417085366,0.9204062343240326,0.8715745359760328,True,True,0.8735794937527317,2250.6137084668594,7478.710680256283,184320,8.780232279693486,0.096875,0.096875,0.1258726770632663,0.09687552558336361,639.9965277777778,grid,184320,640.0,4,4,0.00625,0.00625,4,4,0.00625,0.00625,54,54,0.084375,0.084375,1650,1650,2.578125,2.578125,3154,3154,4.928125,4.928125,63863,37655,99.7859375,58.8359375,0.2042914496527778
band_decomposition,W_TRAIN,U8,VOLMATCH_HOLD,14.222222222222221,0.09421311053310849,0.11875,0.060296390741189435,0.5127388221271106,-1.485373956336655,-3.469369713231428,0.5682039018179158,-1.5331400624465048,-3.546638084946785,0.534650117315173,6.759231444255271,-13.916720921246077,43.236050476176,1634.4488984178488,7592.068392205678,67.46171772474614,60.70248628049087,639,COUPLED,0.35,0.35,0.35,0.05,1,1,0.9275798574411197,0.8780995306898793,True,True,0.8803327858634242,0.9269464087849071,0.8776772639058072,True,True,0.8797869292105992,1722.2048454547785,7633.602515106515,184320,12.0843830749354,0.0703125,0.0703125,0.09421362167471908,0.07031288147179618,639.9965277777778,grid,184320,640.0,2,2,0.003125,0.003125,3,3,0.0046875,0.0046875,40,40,0.0625,0.0625,1150,1150,1.796875,1.796875,2061,2061,3.2203125,3.2203125,60875,34667,95.1171875,54.1671875,0.18808051215277777
r63_reference,W_VAL,U8,VOLMATCH_HOLD,0.41430192962542567,2.528176800047855,2.43013698630137,0.9227845320174671,0.408704161028632,0.604780987858091,-0.3368852089081132,1.6330085680690989,-0.24628278989822538,-1.5851012758006202,1.1299578979908707,7.910577575515845,-23.02678671027434,34.05487181541009,285.4055321207132,377.6996078876227,73.32733907384268,65.41676149832684,364,R63_REF,nan,nan,nan,nan,0,1,0.9442456165635664,0.7502189782880408,True,True,0.7494355557264848,0.8900029406813756,0.7055529523558172,True,True,0.7063188835063312,719.8007997618266,406.2803948284186,105120,0.3378139897323066,2.4136986301369863,2.4136986301369863,2.52820085066477,2.4137215917198604,364.99652777777777,reference,,,,,,,,,,,,,,,,,,,,,,,,,,,
band_decomposition,W_VAL,U8,VOLMATCH_HOLD,0.6347826086956522,1.2301718112967828,1.5917808219178082,0.44901271112332575,0.408704161028632,0.5698726165217731,-0.3410775763235498,1.5492521788070897,0.14251410981774126,-0.8735455262093232,1.2281563715322839,-1.8213183038105498,-29.438281268525863,24.489953889162848,454.27509804392633,406.57999384321613,60.77115224745351,62.59247055126406,364,EXIT_ONLY,0.0,0.0,0.0,0.05,1,1,0.8787941516698832,0.6971211317675089,True,True,0.6974875730138662,0.8596054792999431,0.6810568079727225,True,True,0.6821950295245424,722.2238486991034,421.6637484165168,105120,0.6823842592592593,1.5753424657534247,1.5753424657534247,1.230183513955781,1.5753574520305558,364.99652777777777,grid,105120,365.0,304,290,0.8328767123287671,0.7945205479452054,305,291,0.8356164383561644,0.7972602739726027,9,9,0.024657534246575342,0.024657534246575342,175,175,0.4794520547945205,0.4794520547945205,2295,2282,6.287671232876712,6.252054794520548,71954,46162,197.13424657534247,126.47123287671234,0.43913622526636226
band_decomposition,W_VAL,U8,VOLMATCH_HOLD,1.4777327935222673,0.5343631731245916,0.6958904109589041,0.19504255819047592,0.41392457549536876,0.5599499581024832,-0.36880426519278176,1.5123698371955725,0.3599413261579788,-0.6089715992291604,1.362910974747016,-12.041228430221821,-34.53787067289186,18.487237428070923,577.5172774996046,415.7365232873631,50.04416125661999,62.08538968684181,364,EXIT_ONLY,0.005,0.0,0.005,0.05,1,1,0.8692674373151521,0.6897790386750027,True,True,0.6899263428196832,0.8612372869569427,0.6819598859201794,True,True,0.6834900550909822,712.1108514951699,419.93024929534624,105120,1.5587406015037595,0.6767123287671233,0.6767123287671233,0.5343682565364688,0.6767187663505171,364.99652777777777,grid,105120,365.0,131,123,0.3589041095890411,0.336986301369863,132,124,0.36164383561643837,0.33972602739726027,9,9,0.024657534246575342,0.024657534246575342,150,150,0.410958904109589,0.410958904109589,2369,2356,6.49041095890411,6.454794520547945,71164,45414,194.96986301369864,124.42191780821918,0.4320205479452055
band_decomposition,W_VAL,U8,VOLMATCH_HOLD,2.1987951807228914,0.3626379136422725,0.4767123287671233,0.13236283847942945,0.4191543170635176,0.5790112462257012,-0.33924314777440134,1.5269668189698533,0.44234289120603165,-0.4968271494763006,1.425147126559996,-13.959563242564442,-35.22406769545027,15.248610505478256,626.4963380755405,415.3348903636666,48.16924564388822,62.12880888645266,364,EXIT_ONLY,0.01,0.0,0.01,0.05,1,1,0.8701277233950502,0.6904716835609324,True,True,0.6906091407750696,0.8651494487465735,0.6851054096779344,True,True,0.6865948018519678,725.580129593386,419.8541758850009,105120,2.3314814814814815,0.4547945205479453,0.4547945205479452,0.3626413634269321,0.45479884702099527,364.99652777777777,grid,105120,365.0,85,79,0.2328767123287671,0.21643835616438356,86,80,0.2356164383561644,0.2191780821917808,10,10,0.0273972602739726,0.0273972602739726,159,159,0.43561643835616437,0.43561643835616437,2446,2424,6.701369863013698,6.641095890410959,70329,44688,192.6821917808219,122.43287671232876,0.42511415525114155
