arm,window,universe,bench,hold_days,turnover_per_day,rebalances_per_day,implied_log_drag_total,mean_notional,gross_growth_diff,gross_growth_lo,gross_growth_hi,net_growth_diff,net_growth_lo,net_growth_hi,net_dd_diff,net_dd_lo,net_dd_hi,cand_final,bench_final,cand_dd,bench_dd,n_days,p_buffer,p_hold_days_param,p_k,volmatch_c_net,volmatch_vol_net,volmatch_matched_net,volmatch_shared_flag_net,cand_vol_net,volmatch_c_gross,volmatch_vol_gross,volmatch_matched_gross,volmatch_shared_flag_gross,cand_vol_gross,cand_final_gross,bench_final_gross,n_bars,tenure_days,raw_turnover_per_day,membership_changes_per_day,span_days,config_kind
rank_buffer,W_TRAIN,U8,VOLMATCH_HOLD,1.2877263581488934,0.5119904904035628,0.8203125,0.32767391385828015,0.54675115779283,-0.343543607518634,-1.8445072067944233,1.3452104523001331,-0.6665986941426465,-2.257695894269617,1.1491071441324834,5.751381929532329,-13.205986755425544,36.04322216587073,3262.6454312703236,6369.273455598684,60.72109464701158,54.969712717479254,639,0.02,14,1,0.8192967263231572,0.7747522003268011,True,True,0.7775651484310414,0.8140347880094824,0.7691425437679492,True,True,0.7726198188223939,4531.530944705074,6409.290340301399,184320,2.0044238683127573,0.5119932681448168,0.77656671314406,639.9965277777778,grid
rank_buffer,W_TRAIN,U8,VOLMATCH_HOLD,1.2903225806451613,0.5115869172112103,0.81875,0.3274156270151746,0.54675115779283,-0.6059673492353195,-2.2206453655873686,1.1350746810002863,-0.9134841412323604,-2.561725978682248,0.9217369415828572,12.427521450939778,-12.470745013743807,41.51525783302292,2526.732385886774,6313.998117416904,67.69475792637895,55.26723647543918,639,0.05,14,1,0.8226731196016721,0.7794980773452764,True,True,0.7807695622367112,0.8172495957806695,0.7729604706349326,True,True,0.7756710694990351,3511.98644198484,6457.916046458583,184320,2.011875258157786,0.511589692762928,0.7750042046669089,639.9965277777778,grid
rank_buffer,W_TRAIN,U8,VOLMATCH_HOLD,1.3008130081300813,0.5032161615269415,0.8125,0.32205834337724254,0.54675115779283,-0.7814008736981091,-2.3116225669949584,0.8970052883536732,-1.1148171498141741,-2.6825293559260364,0.6478109919017355,10.831538718835851,-13.863658071442497,39.565575917476075,2318.420902482916,7086.888116357276,69.09120509651858,58.25966637768273,639,0.1,14,1,0.8872439594155226,0.8393702564409573,True,True,0.8420514312239064,0.8818917750383825,0.8352658671809082,True,True,0.8370245024997353,3205.5828290792983,7026.590747048875,184320,2.0422431865828092,0.5032188916641565,0.7687541707583049,639.9965277777778,grid
rank_buffer,W_TRAIN,U8,VOLMATCH_HOLD,1.316872427983539,0.48886163317464293,0.803125,0.31287144523177146,0.54675115779283,-0.9315917620405367,-2.381260327231791,0.6408170742145274,-1.2554271590337143,-2.777637917190405,0.39682372898504875,12.018425402458547,-9.227045964528038,42.72898747961508,1693.2173502996684,5955.281640828236,64.06100096555078,52.04257556309223,639,0.0,30,1,0.7747642252416622,0.7339953995423987,True,True,0.7353009482933978,0.7690890348768078,0.7282439336283533,True,True,0.7299607332971711,2319.2201103733228,5904.970440435066,184320,2.0895538395538393,0.4888642854331351,0.7593791198953986,639.9965277777778,grid
rank_buffer,W_TRAIN,U8,VOLMATCH_HOLD,1.316872427983539,0.48886163317464293,0.803125,0.31287144523177146,0.54675115779283,-0.9315917620405367,-2.381260327231791,0.6408170742145274,-1.2554271590337143,-2.777637917190405,0.39682372898504875,12.018425402458547,-9.227045964528038,42.72898747961508,1693.2173502996684,5955.281640828236,64.06100096555078,52.04257556309223,639,0.02,30,1,0.7747642252416622,0.7339953995423987,True,True,0.7353009482933978,0.7690890348768078,0.7282439336283533,True,True,0.7299607332971711,2319.2201103733228,5904.970440435066,184320,2.0895538395538393,0.4888642854331351,0.7593791198953986,639.9965277777778,grid
rank_buffer,W_TRAIN,U8,VOLMATCH_HOLD,1.316872427983539,0.48886163317464293,0.803125,0.31287144523177146,0.54675115779283,-0.940804811810448,-2.36666254573838,0.6334428980102303,-1.2675731367379401,-2.775811480443445,0.360728866358919,12.329146229096963,-9.158398847477214,42.78284051429092,1674.114268951354,5960.027466804656,64.06100096555082,51.731854736453855,639,0.05,30,1,0.7736680328610298,0.7324896580562171,True,True,0.7342605914070952,0.7679723322100682,0.7274853704296973,True,True,0.7289008441809277,2293.286619613064,5892.958767392559,184320,2.0895538395538393,0.4888642854331351,0.7593791198953986,639.9965277777778,grid
rank_buffer,W_TRAIN,U8,VOLMATCH_HOLD,1.3195876288659794,0.48861140267554654,0.8015625,0.3127112977123498,0.54675115779283,-0.814842821251611,-2.22904920139615,0.7040629018205248,-1.1347851089689387,-2.584005075527611,0.46348278962913,11.280137032404589,-10.292253263902758,40.884994546359906,1972.8358057531166,6150.512819621921,64.06100096555085,52.78086393314626,639,0.1,30,1,0.7948432046767389,0.7507035770163317,True,True,0.7543571877767971,0.788995903178767,0.7450738146310526,True,True,0.7488548164583958,2702.788902831421,6123.755191908372,184320,2.097652885443583,0.488614053576444,0.7578166114182476,639.9965277777778,grid
r63_reference,W_VAL,U8,VOLMATCH_HOLD,0.41430192962542567,2.528176800047855,2.43013698630137,0.9227845320174671,0.408704161028632,0.604780987858091,-0.3368852089081132,1.6330085680690989,-0.24628278989822538,-1.5851012758006202,1.1299578979908707,7.910577575515845,-23.02678671027434,34.05487181541009,285.4055321207132,377.6996078876227,73.32733907384268,65.41676149832684,364,nan,0,1,0.9442456165635664,0.7502189782880408,True,True,0.7494355557264848,0.8900029406813756,0.7055529523558172,True,True,0.7063188835063312,719.8007997618266,406.2803948284186,105120,0.3378139897323066,2.52820085066477,2.4137215917198604,364.99652777777777,reference
rank_buffer,W_VAL,U8,VOLMATCH_HOLD,0.6113902847571189,1.3213446942392393,1.652054794520548,0.4822908133973223,0.408704161028632,0.4536512967470192,-0.4888585092674718,1.4498928596710676,-0.007425220572398472,-1.0892119877077746,1.14275395581968,0.026905650278813198,-26.19756636633731,28.141394836312067,385.64807881564644,401.17536191482066,63.20982527446709,63.18291962418828,364,0.0,1,1,0.8916925314152142,0.7066840002172735,True,True,0.7077248505006213,0.8710736603743398,0.6911934586737585,True,True,0.6912963397360736,634.1717311275011,416.060613423846,105120,0.6357617322291236,1.3213572642284337,1.6356319980212901,364.99652777777777,grid
rank_buffer,W_VAL,U8,VOLMATCH_HOLD,0.6239316239316239,1.2731822359022256,1.6191780821917807,0.4647115161043124,0.408704161028632,0.37373832039878074,-0.6422482892458781,1.4574882448778805,-0.07544453280361352,-1.2243879782076115,1.1268530347806869,1.8608321889081338,-26.54783647316097,30.3243225340781,359.00575201455075,399.79167911955443,65.20842810031415,63.34759591140602,364,0.02,1,1,0.8948728212429525,0.7094801888191983,True,True,0.7102490054795944,0.8748182320345574,0.6930121838532609,True,True,0.6942680846071968,580.9564694203528,412.9126320076537,105120,0.6603718637992831,1.2731943477206011,1.6027549729354351,364.99652777777777,grid
