arm,window,universe,bench,hold_days,turnover_per_day,rebalances_per_day,implied_log_drag_total,mean_notional,gross_growth_diff,gross_growth_lo,gross_growth_hi,net_growth_diff,net_growth_lo,net_growth_hi,net_dd_diff,net_dd_lo,net_dd_hi,cand_final,bench_final,cand_dd,bench_dd,n_days,p_buffer,p_hold_days_param,p_k,volmatch_c_net,volmatch_vol_net,volmatch_matched_net,volmatch_shared_flag_net,cand_vol_net,volmatch_c_gross,volmatch_vol_gross,volmatch_matched_gross,volmatch_shared_flag_gross,cand_vol_gross,cand_final_gross,bench_final_gross,n_bars,tenure_days,raw_turnover_per_day,membership_changes_per_day,span_days,config_kind,d1_pass,d2_pass,d5_pass,d5_bar,note,matched_hold_vol,fee,d4_pass,d3_pass
rank_buffer,W_FULL6,U6,VOLMATCH_HOLD,0.8623019176223949,0.9002852577959676,1.1884320937445532,2.0983867544651287,0.5248922928116057,1.493870076085703,-1.6677139386659763,4.782278284458541,-0.5667003664474244,-3.89829013363843,2.8693674084675624,-0.15185452236573838,-14.530509771761448,24.42728613467795,1225.0089756989792,2175.81459361296,86.80346112500712,86.95531564737286,2332,0.05,1,1,0.9948548343196235,0.813384364570174,True,True,0.8138193598527383,0.9836857948939252,0.8028037336271172,True,True,0.804627965512405,10014.563158769673,2267.8082253589323,671271,1.1720604099244876,0.8998716947701134,1.1590909090909092,2332.0,decision,False,False,True,0.24,D1/D2/D5 primary vs VOLMATCH_HOLD,,,,
rank_buffer,W_FULL6,U6,MATCHED_HOLD,,,,,0.5248922928116057,,,,-0.7924577861616966,-3.7679592761977996,2.4415781508212766,29.537416287430347,8.927501829747955,51.734951779181614,1225.0089756989792,2716.9361266858327,86.80346112500712,57.26604483757677,2332,0.05,1,1,,,,,0.8138193598527383,,,,,,,,,,,,,context,,,,,continuity: R-63's benchmark,0.4286710069003682,,,
rank_buffer,W_FULL6,U6,EW_HOLD,,,,,,,,,-0.1655943866151069,-3.7433399554932842,3.759478319393143,-3.882414561260674,,,1225.0089756989792,1456.938169497219,86.80346112500712,90.68587568626779,2332,0.05,1,1,,,,,,,,,,,,,,,,,,context,,,,,context: vs EW_HOLD @0.10%,,,,
rank_buffer,W_FULL6,U6,BTC_HOLD,,,,,,,,,-2.124332848082422,-6.368124564629649,2.5918111913782953,10.336220039215007,,,1225.0089756989792,9803.827594705079,86.80346112500712,76.46724108579211,2332,0.05,1,1,,,,,,,,,,,,,,,,,,context,,,,,context: vs BTC buy-and-hold (ffilled onto U6 grid),,,,
rank_buffer,W_FULL6,U6,EW_HOLD,,,,,,,,,-6.463263205766616,-11.110882984347743,-1.8481256048458772,9.24120775894805,,,2.2568150326784187,1453.938169497219,99.94838597365035,90.7071782147023,2332,0.05,1,1,,,,,,,,,,,,,,,,,,decision,,,,,D4 cost tier 0.40% vs EW_HOLD,,0.004,False,
rank_buffer,W_VAL,U8,VOLMATCH_HOLD,0.6347826086956522,1.2301718112967828,1.5917808219178082,0.44901271112332575,0.408704161028632,0.5698726165217731,-0.3410775763235498,1.5492521788070897,0.14251410981774126,-0.8735455262093232,1.2281563715322839,-1.8213183038105498,-29.438281268525863,24.489953889162848,454.27509804392633,406.57999384321613,60.77115224745351,62.59247055126406,364,0.05,1,1,0.8787941516698832,0.6971211317675089,True,True,0.6974875730138662,0.8596054792999431,0.6810568079727225,True,True,0.6821950295245424,722.2238486991034,421.6637484165168,105120,0.6823842592592593,1.230183513955781,1.5753574520305558,364.99652777777777,decision,,,,,D3 inner-validation vs VOLMATCH_HOLD,,,,True
