horizon_days,rho_per_bar,phi_per_bar,half_life_days,rho_raw,half_life_days_raw,n_obs,frozen_phi,frozen_drift,sigma_bar_train,delta_star,lambda_quad,gamma,fee,a_derived,adjust_half_life_days
20,0.9992795512656966,0.0007207083822089758,3.3394381181389665,0.9995662425161879,5.5474294285665255,1474552,0.000720706,3.3053824663085015e-06,,,,,,,
40,0.9995870109430989,0.0004130743603687595,5.82645953010097,0.9997485274496034,9.569467562013894,1474552,0.000413077,6.390167548603323e-06,,,,,,,
80,0.999747121569836,0.0002529104093055301,9.516259335547623,0.9998446601735045,15.492318744921935,1474552,0.000252912,6.2895175789037305e-06,,,,,,,
-1,,,,,,,,,0.0029907558154125516,0.011944444444444445,0.16744186046511628,1.0,0.001,0.007308858316727723,0.3292937062554062
