ts,open,high,low,close,volume,quote_volume,taker_buy_base
1764732900000,92733.59,92783.64,92701.01,92761.28,42.20673,3914200.7619122,22.9357
1764733200000,92761.28,92761.28,92667.06,92730.9,70.9183,6574764.4281553,33.74563
1764733500000,92730.91,92784.33,92675.72,92762.49,55.18887,5118589.8067068,32.93827
1764733800000,92762.5,92786.1,92697.21,92728.64,46.76613,4337040.5155879,34.42314
1764734100000,92728.65,92741.24,92628.9,92628.91,42.551,3944644.8426444,25.13134
1764734400000,92628.91,92735.4,92625.0,92718.26,62.18211,5762856.4845743,43.77529
1764734700000,92718.26,92863.14,92704.55,92851.54,49.93159,4633196.4700162,39.76474
1764735000000,92851.54,92999.0,92842.38,92885.14,83.81273,7790329.867982,47.73106
1764735300000,92885.15,92948.62,92786.33,92906.58,54.21512,5033913.9193605,38.4405
1764735600000,92906.58,93027.75,92855.41,93001.48,114.84153,10677528.3269966,88.02359
1764735900000,93001.48,93298.0,92753.69,92823.3,275.38804,25636758.8554774,181.1794
1764736200000,92823.3,93071.53,92814.43,93071.53,85.45322,7942484.6711975,56.40046
1764736500000,93071.53,93139.75,92900.0,93051.26,66.46562,6182064.9012713,43.15578
1764736800000,93051.26,93075.26,92938.71,92955.8,63.94353,5944998.5898641,42.93202
1764737100000,92955.79,93100.0,92900.0,93034.0,65.55487,6095831.9083979,44.11412
1764737400000,93033.99,93141.42,92940.0,93141.42,87.67461,8160058.5502917,60.97753
1764737700000,93141.41,93482.87,93084.66,93362.21,219.49517,20479773.0760492,169.77076
1764738000000,93362.21,93386.38,93206.0,93345.28,99.26671,9262763.3261258,64.38289
1764738300000,93345.28,93585.91,93270.02,93514.57,171.94069,16075636.7428897,118.0999
1764738600000,93514.57,93514.58,93306.37,93322.01,50.34063,4700282.2660738,22.98154
1764738900000,93322.01,93342.01,93173.86,93178.01,103.0912,9612870.0551604,48.72194
1764739200000,93178.01,93315.44,93116.02,93263.51,58.95965,5497255.2610143,39.43546
1764739500000,93263.5,93411.72,93241.53,93351.31,52.87427,4935370.1940003,33.01346
1764739800000,93351.3,93459.01,93249.7,93432.0,56.43552,5268954.0823837,31.60939
1764740100000,93432.0,93655.07,93361.62,93609.1,124.18536,11612760.1390054,75.3304
1764740400000,93609.11,93660.0,93404.25,93421.46,62.19305,5818300.8120255,38.0705
1764740700000,93421.47,93580.08,93391.06,93576.56,53.79079,5028216.8886955,28.11779
1764741000000,93576.56,93660.0,93459.48,93505.6,82.14937,7684532.6396816,45.50501
1764741300000,93505.6,93653.9,93505.6,93642.92,127.32548,11916003.896032,95.19218
1764741600000,93642.92,93872.13,93581.85,93796.88,135.44833,12697013.0333722,96.54929
1764741900000,93796.88,93850.62,93701.43,93806.29,93.20772,8743618.881549,39.93773
1764742200000,93807.23,93828.77,93640.01,93700.0,50.53362,4736578.1582626,30.39646
1764742500000,93699.99,93890.0,93666.82,93837.57,100.24158,9404649.7713698,48.19193
1764742800000,93837.27,93956.38,93720.09,93956.37,78.41518,7358718.778484,49.50612
1764743100000,93956.37,93958.58,93853.65,93935.83,67.96418,6382422.4473519,44.68544
1764743400000,93935.83,93935.83,93805.17,93822.79,42.98912,4034969.785106,20.16153
1764743700000,93822.79,93924.8,93728.69,93750.39,89.50553,8397583.6866258,31.05104
1764744000000,93750.39,93750.39,93235.0,93309.38,219.55863,20527505.7571845,48.64508
1764744300000,93309.38,93321.4,93146.26,93229.07,102.31444,9536643.7162364,33.82223
1764744600000,93229.08,93385.72,93216.31,93321.73,47.84859,4464191.8440357,23.54915
1764744900000,93321.74,93445.03,93280.01,93431.8,40.2492,3758777.9367829,19.05028
1764745200000,93431.81,93468.43,93264.3,93330.75,58.79996,5490791.8244701,33.56002
1764745500000,93330.76,93358.63,93242.98,93297.63,58.03669,5414330.0364299,18.00294
1764745800000,93297.63,93335.33,93200.01,93200.01,57.49788,5361911.1880065,18.3796
1764746100000,93200.0,93200.0,92871.03,92877.63,132.22914,12297682.6259583,30.24051
1764746400000,92877.64,93136.0,92877.63,93135.99,115.63333,10754634.1247312,46.76733
1764746700000,93135.99,93193.34,93013.42,93040.0,44.17969,4113759.5529713,11.59655
1764747000000,93039.99,93118.68,93000.0,93030.29,116.48292,10838737.6408211,17.50238
1764747300000,93029.39,93051.86,92943.56,93031.23,119.18303,11084589.6540639,21.17565
1764747600000,93031.22,93108.38,92986.37,93090.0,107.31199,9986323.0201791,22.50879
1764747900000,93090.0,93090.0,92887.24,93047.99,169.61167,15769262.2977256,80.39759
1764748200000,93047.99,93048.0,92940.44,93018.93,115.37958,10728585.6582371,18.32169
1764748500000,93018.92,93028.83,92946.52,92999.99,112.32653,10445657.410531,17.36019
1764748800000,93000.0,93097.6,92995.65,93088.2,55.87854,5199430.0239333,24.16358
1764749100000,93088.2,93173.93,92888.3,92928.14,63.7082,5925293.4595821,21.69484
1764749400000,92928.14,93059.17,92928.14,92986.6,44.40232,4129016.0876233,23.95835
1764749700000,92986.61,92995.91,92825.33,92839.33,54.14101,5029599.6144873,30.03463
1764750000000,92839.34,92910.89,92830.31,92859.98,26.72826,2482217.7857188,10.65996
1764750300000,92859.98,92927.99,92835.99,92916.79,66.55519,6180920.4763226,41.96968
1764750600000,92916.79,93006.35,92798.02,92814.56,112.91987,10490897.6561515,55.03345
1764750900000,92814.55,92958.0,92739.13,92840.76,85.86346,7971698.0120161,31.90699
1764751200000,92840.77,92895.17,92806.1,92811.09,63.1796,5865795.0444643,29.4628
1764751500000,92811.09,92925.46,92797.31,92800.08,67.25604,6244433.371735,25.1386
1764751800000,92800.09,92883.05,92705.85,92715.61,128.62293,11932750.838129,29.18996
1764752100000,92715.62,92783.64,92682.1,92765.65,139.02883,12891141.8459215,48.19615
1764752400000,92765.64,92912.0,92726.21,92905.2,138.40281,12846657.8479902,78.89991
1764752700000,92905.2,92912.19,92709.41,92804.49,43.5198,4038968.411068,21.05499
1764753000000,92804.49,92976.66,92783.09,92976.66,45.10386,4189447.4469392,23.85394
1764753300000,92976.66,92980.0,92800.0,92904.68,48.73298,4526806.4551475,22.2611
1764753600000,92904.69,92978.0,92886.95,92908.07,23.09436,2146074.0689905,11.94543
1764753900000,92908.07,92948.76,92864.52,92934.49,18.25378,1696084.4620997,9.41879
1764754200000,92934.49,92939.7,92783.63,92880.0,49.75679,4619639.6570905,20.83834
1764754500000,92880.01,92942.82,92847.07,92930.0,33.72256,3132488.347353,17.49038
1764754800000,92929.99,92952.89,92843.35,92892.36,24.15109,2243717.6411726,8.27787
1764755100000,92892.36,92986.0,92881.02,92969.93,26.77655,2488625.8007241,18.16062
1764755400000,92969.94,93202.25,92932.11,93154.28,144.39357,13441981.4095875,98.88739
1764755700000,93154.29,93217.52,93120.0,93178.46,55.13662,5137102.804063,23.90674
1764756000000,93178.45,93178.47,93017.87,93086.45,26.42329,2460032.7042628,12.68758
1764756300000,93086.44,93118.68,93033.87,93093.27,34.38457,3200148.9000523,18.59342
1764756600000,93093.28,93195.4,93093.28,93135.18,38.25007,3562562.6706502,21.40337
1764756900000,93135.19,93213.9,93127.61,93209.99,31.53584,2938271.9267103,17.46026
1764757200000,93210.0,93389.62,93200.0,93358.79,93.42987,8718011.4733145,69.25712
1764757500000,93358.79,93387.62,93180.0,93214.08,66.72575,6224532.9559184,39.22456
1764757800000,93214.07,93214.08,92991.63,93120.2,58.11802,5410548.0737831,28.68668
1764758100000,93120.21,93120.21,92906.01,92989.65,43.87614,4080304.9664912,15.23396
1764758400000,92989.64,93000.0,92861.88,92944.72,121.40455,11280695.0595941,27.14723
1764758700000,92944.73,93044.38,92886.98,93018.42,68.28228,6347211.8940162,31.5388
1764759000000,93018.41,93066.0,92946.36,93034.58,31.72278,2950549.6600181,17.4358
1764759300000,93034.57,93034.58,92867.5,92939.4,29.96797,2785341.6754243,8.63654
1764759600000,92939.4,93019.45,92905.99,92910.0,34.11148,3171170.5220922,14.3929
1764759900000,92910.0,92999.99,92884.08,92942.54,53.53216,4974930.0180622,30.60463
1764760200000,92942.55,92942.55,92729.51,92751.28,82.5849,7663083.0524516,32.3799
1764760500000,92751.29,92914.0,92666.0,92867.01,84.48802,7838705.5912167,40.94526
1764760800000,92867.02,93018.95,92815.88,93002.8,41.68108,3873110.0186986,19.2613
1764761100000,93002.8,93035.37,92960.0,92995.32,45.74963,4254628.723469,18.03934
1764761400000,92995.32,93054.93,92906.99,92995.95,57.38998,5334853.7206532,26.87839
1764761700000,92995.94,93001.56,92923.27,92982.73,60.30983,5606460.4841917,28.53008
1764762000000,92982.72,92982.73,92829.63,92912.41,39.97546,3714209.3843953,12.90184
1764762300000,92912.42,93046.51,92910.81,92991.59,30.79534,2863233.3032186,21.43313
1764762600000,92991.59,93032.58,92956.58,92956.59,21.75961,2023460.1679963,10.71281
1764762900000,92956.58,93016.58,92956.58,93005.68,14.27495,1327426.118715,9.05483
1764763200000,93005.68,93112.1,92903.55,93056.81,41.40613,3851510.7758859,18.80932
1764763500000,93056.8,93056.81,92801.01,92908.83,42.29772,3929299.2595933,18.14483
1764763800000,92908.83,92944.0,92826.09,92882.92,56.34809,5233590.1768609,23.14066
1764764100000,92882.91,92894.98,92812.23,92834.47,44.41394,4123300.5990103,18.92241
1764764400000,92834.47,92932.78,92730.02,92836.76,48.46383,4498556.6846632,20.52913
1764764700000,92836.76,92850.54,92699.0,92730.7,92.48493,8581407.0892809,43.44727
1764765000000,92730.69,92823.89,92672.55,92780.12,63.70662,5908071.8908666,39.07138
1764765300000,92780.12,92898.21,92780.11,92855.91,41.34754,3839169.4599707,21.91184
1764765600000,92855.9,92873.43,92746.15,92863.34,92.73613,8607420.0275539,51.46196
1764765900000,92863.35,92980.0,92802.68,92979.99,37.3779,3471528.2320012,15.58664
1764766200000,92979.99,92985.5,92879.78,92921.87,30.83492,2865960.98623,14.20717
1764766500000,92921.87,92972.37,92899.54,92937.39,17.95839,1668988.6298752,9.39034
1764766800000,92937.39,93076.92,92886.59,93065.07,39.65223,3686822.7101089,23.09332
1764767100000,93065.07,93089.52,92917.85,92980.29,69.75975,6487765.4126301,22.56941
1764767400000,92980.29,93031.32,92912.28,92937.84,39.19435,3643872.9467795,15.54181
1764767700000,92937.85,93145.93,92906.41,93079.98,111.14431,10341523.7765889,60.71387
1764768000000,93079.98,93079.98,92998.0,93032.6,33.13187,3082402.4163932,22.38995
1764768300000,93032.6,93120.88,93015.53,93015.53,40.23081,3744963.0978747,20.22199
1764768600000,93015.54,93093.04,92923.57,93093.03,46.87629,4360004.0860014,32.41356
1764768900000,93093.03,93195.41,93045.06,93079.58,50.60257,4712527.1957242,34.07388
1764769200000,93079.58,93217.3,93079.56,93209.38,29.21415,2722014.4205604,16.32294
1764769500000,93209.39,93220.0,93093.83,93212.7,43.97274,4096555.6893999,20.83975
1764769800000,93212.71,93258.53,93099.52,93158.17,90.45085,8427609.561451,24.51535
1764770100000,93158.17,93158.18,93071.6,93130.88,58.99344,5493271.9531717,27.11988
1764770400000,93130.89,93150.0,91697.0,91754.55,806.99388,74446219.3013476,292.5407
1764770700000,91754.55,92209.99,91713.3,92060.39,377.28453,34694463.3244493,176.35019
1764771000000,92060.39,92379.03,91908.6,92030.58,203.33454,18746206.9357814,109.61158
1764771300000,92030.58,92572.79,92002.47,92345.16,184.72806,17060992.8268123,109.15421
1764771600000,92345.17,92383.99,92174.73,92298.54,58.55083,5402381.8327771,21.20828
1764771900000,92298.54,92571.36,92298.54,92540.06,144.56946,13365590.6055513,112.24572
1764772200000,92540.07,92571.25,92173.26,92188.66,158.35166,14626916.2972355,54.61466
1764772500000,92188.0,92812.16,92100.01,92621.35,189.86454,17559446.0880451,96.81553
1764772800000,92621.34,93700.0,92605.13,93502.76,624.76449,58269534.67619,416.57227
1764773100000,93502.77,93533.18,92761.98,92963.71,261.5556,24343518.5366962,111.56294
1764773400000,92963.7,93110.29,92517.63,92686.36,241.14623,22366761.7971424,79.83333
1764773700000,92686.35,92716.05,92333.0,92357.54,193.39538,17907035.3136162,87.51587
1764774000000,92357.54,92993.98,92352.53,92920.04,215.8159,19995913.0010269,119.26819
1764774300000,92920.05,92979.18,92552.43,92552.43,136.90425,12701114.6583097,42.24046
1764774600000,92552.43,92827.33,92160.62,92246.84,183.9632,17001473.1309079,62.4121
1764774900000,92246.84,92450.85,92167.55,92186.23,154.28955,14242147.8505836,47.69389
1764775200000,92186.23,92322.07,91922.21,92304.36,336.97371,31042274.7435383,105.98018
1764775500000,92304.37,92473.92,92284.31,92317.19,106.46677,9833947.2468283,40.95194
1764775800000,92317.2,92700.0,92238.0,92601.82,191.13096,17672484.7060505,89.65805
1764776100000,92601.81,92755.88,92306.84,92319.59,123.76143,11458978.8953956,46.0815
1764776400000,92319.6,92496.16,92306.43,92342.33,122.50988,11320945.8471939,45.00868
1764776700000,92342.32,92647.04,92342.32,92615.72,88.24976,8167062.5756524,35.53647
1764777000000,92615.72,92615.72,92409.0,92433.83,77.04332,7126094.0996219,19.73487
1764777300000,92433.82,92499.27,92312.0,92373.3,78.99229,7298600.9425542,21.71819
1764777600000,92373.3,92469.34,92172.51,92269.06,116.59037,10766026.701122,42.91985
1764777900000,92269.05,92269.06,91834.82,91890.79,197.25909,18152997.0488383,43.55965
1764778200000,91890.79,92038.0,91786.99,92032.82,146.97504,13505162.9953198,52.56794
1764778500000,92032.82,92266.0,91982.1,92236.61,102.34736,9426966.0386083,42.20501
1764778800000,92236.62,92285.36,92053.73,92150.01,122.12063,11250789.9844456,40.4169
1764779100000,92150.01,92268.46,92132.22,92268.45,57.09814,5264949.4111372,16.91824
1764779400000,92268.45,92546.56,92254.84,92506.17,85.46392,7898325.1108526,39.61696
1764779700000,92506.17,92719.39,92503.97,92611.38,63.54864,5887413.876502,43.3945
1764780000000,92611.38,92736.0,92493.54,92732.48,40.66442,3764996.9930873,21.64798
1764780300000,92732.48,92739.09,92466.25,92468.91,37.36843,3460224.9565962,14.03835
1764780600000,92468.9,92610.97,92431.52,92437.0,44.64089,4129629.0032409,26.14257
1764780900000,92437.0,92465.4,92223.12,92242.24,31.62413,2920491.2316506,11.57402
1764781200000,92242.24,92413.89,92199.72,92354.83,63.35505,5849648.3142867,34.83276
1764781500000,92354.83,92389.6,92240.01,92337.39,34.77416,3210231.4458318,18.55185
1764781800000,92337.38,92630.49,92300.0,92630.48,209.10195,19347707.597766,137.16396
1764782100000,92630.49,92709.84,92209.0,92260.57,80.01169,7398967.182181,26.07936
1764782400000,92260.57,92637.45,92260.56,92506.94,141.79627,13116956.5850306,89.98827
1764782700000,92506.94,92556.67,92479.36,92506.45,30.33985,2807222.73931,19.48527
1764783000000,92506.45,92677.97,92506.44,92605.87,69.13883,6403040.3944987,46.99804
1764783300000,92605.88,92853.57,92527.4,92799.99,69.72856,6465781.3058993,36.95612
1764783600000,92799.99,92882.23,92729.82,92755.43,68.87556,6391947.327656,37.71656
1764783900000,92755.42,92970.24,92685.45,92953.72,48.49531,4501005.82948,33.59966
1764784200000,92953.72,93037.24,92830.0,93006.69,94.52778,8788452.252268,64.37549
1764784500000,93006.69,93040.0,92905.19,92956.22,42.19233,3923573.33477,18.87528
1764784800000,92956.22,93180.09,92956.22,93173.55,72.90627,6785158.8470919,44.51895
1764785100000,93173.38,93182.97,93022.28,93166.91,64.63746,6017670.1125271,38.00289
1764785400000,93166.9,93500.0,93134.91,93421.05,166.22637,15521608.9177106,118.32002
1764785700000,93421.05,93451.32,92897.6,92923.72,175.78403,16370571.3390864,58.38328
1764786000000,92923.73,93116.0,92918.17,93077.93,101.41008,9434446.0207134,69.4938
1764786300000,93077.93,93112.22,93000.93,93096.69,42.84996,3987425.1499281,26.97117
1764786600000,93096.69,93173.29,92970.4,93092.86,48.66128,4529035.3673807,25.89166
1764786900000,93092.86,93163.75,93004.76,93118.75,36.71807,3418262.7724397,18.53672
1764787200000,93117.81,93215.04,93051.01,93121.27,44.49324,4143324.4079365,21.90628
1764787500000,93121.28,93133.72,92811.18,92811.19,52.40093,4869959.1494323,19.72196
1764787800000,92811.18,92811.19,92520.0,92529.68,62.08206,5752892.8574303,21.34581
1764788100000,92529.68,92630.78,92383.05,92623.86,197.08526,18228775.2328709,156.2715
1764788400000,92623.85,92755.0,92583.96,92699.65,52.7572,4889289.7311398,29.97653
1764788700000,92699.64,92842.43,92631.97,92817.43,38.50406,3571506.2945214,25.53974
1764789000000,92817.42,92817.43,92680.13,92686.52,156.36557,14501137.1408207,22.26532
1764789300000,92686.51,92766.16,92528.75,92759.66,41.84238,3874975.7680743,21.20279
1764789600000,92759.66,92784.86,92640.56,92718.12,37.58234,3484387.7506922,12.02331
1764789900000,92718.13,92776.8,92665.05,92714.63,30.58815,2836416.7568101,11.13706
1764790200000,92714.63,92802.4,92624.01,92776.79,29.63387,2747377.3409695,12.89285
1764790500000,92776.79,92776.8,92626.66,92662.56,28.29598,2623487.3876258,8.86338
1764790800000,92662.56,92833.2,92658.57,92833.2,35.32253,3276096.4130257,20.04082
1764791100000,92833.19,92990.92,92805.34,92970.4,44.6873,4151518.2148351,29.39041
1764791400000,92970.41,93099.47,92970.41,92994.6,44.91065,4177988.9030285,28.64296
1764791700000,92994.6,93039.98,92950.5,93024.99,20.90141,1943827.6230909,10.61746
1764792000000,93025.0,93153.79,92888.35,92903.17,48.13676,4478820.5898323,23.27577
1764792300000,92903.17,93079.95,92825.56,93021.32,30.84601,2867795.2628118,14.37985
1764792600000,93021.31,93108.02,92900.0,92977.32,72.57473,6749589.8481014,32.12307
1764792900000,92977.31,93079.39,92889.73,93079.38,58.86278,5472676.3284741,44.04754
1764793200000,93079.39,93118.81,92970.97,93022.51,87.94264,8181011.0751866,59.54844
1764793500000,93022.51,93067.0,92962.44,93033.12,95.94287,8924134.3570394,72.47857
1764793800000,93033.12,93080.0,92965.86,93048.02,91.68083,8529667.5504693,58.0977
1764794100000,93048.03,93130.86,93005.23,93077.53,65.63063,6109219.6365364,48.77498
1764794400000,93077.52,93214.28,92970.4,93184.65,169.38805,15767568.0890438,100.01936
1764794700000,93184.64,93222.52,93099.51,93181.01,53.98776,5029731.3602174,12.32702
1764795000000,93181.02,93400.0,93082.0,93082.0,160.46083,14956576.1839778,62.45853
1764795300000,93082.0,93182.49,92875.81,92980.43,58.54598,5446695.0998904,26.54597
1764795600000,92981.45,92981.46,92860.0,92900.01,80.30976,7462403.5221928,19.98633
1764795900000,92900.02,93122.18,92900.01,93020.0,49.30201,4585975.0052681,31.91808
1764796200000,93020.0,93110.0,92981.32,93052.23,24.29069,2260279.6988018,11.26413
1764796500000,93052.23,93198.31,93019.06,93178.91,74.26367,6917877.6168544,28.79907
1764796800000,93178.91,93327.8,93178.91,93220.84,146.72931,13681917.1237431,54.7662
1764797100000,93220.84,93282.41,93206.23,93276.2,40.60127,3785703.5909167,22.10241
1764797400000,93276.21,93394.48,93250.15,93386.62,58.96971,5503922.5750504,31.44433
1764797700000,93386.62,93483.35,93278.53,93477.59,117.50075,10972980.0392651,76.38604
1764798000000,93478.0,93499.0,93446.37,93489.64,51.02287,4769162.6174106,28.34316
1764798300000,93489.64,93518.52,93360.39,93406.89,108.49627,10139007.6063156,47.12965
1764798600000,93406.88,93494.22,93400.81,93467.91,29.95371,2799360.730915,17.71483
1764798900000,93467.91,93769.23,93450.01,93700.0,179.95091,16851626.2792337,117.6004
1764799200000,93700.01,93818.45,93440.0,93522.82,181.34425,16990791.0812546,96.67627
1764799500000,93522.82,93591.96,93489.43,93520.0,56.16052,5253253.7221189,19.65864
1764799800000,93520.0,93713.71,93514.52,93688.99,65.28031,6112847.701924,46.83532
1764800100000,93689.0,93706.02,93575.83,93588.75,74.90608,7013876.0455306,39.7426
1764800400000,93588.76,93642.12,93454.4,93483.17,68.80095,6436203.619901,21.64808
1764800700000,93483.18,93483.18,93367.63,93405.53,46.1964,4314950.3472285,27.90722
1764801000000,93405.54,93447.78,93302.05,93331.71,47.88653,4472172.9500943,23.8234
1764801300000,93331.71,93639.05,93301.87,93603.45,64.86581,6063121.4054684,51.22037
1764801600000,93603.45,93731.41,93461.92,93580.86,67.77337,6343086.2636676,41.10313
1764801900000,93580.87,94150.0,93580.87,93762.17,372.18764,34958984.4410017,266.10555
1764802200000,93762.17,93949.65,93636.0,93661.46,75.39074,7071501.7783342,37.53187
1764802500000,93661.46,93831.24,93623.69,93781.01,80.92667,7585476.8693962,60.25689
1764802800000,93781.01,94091.71,93744.32,93828.0,151.39774,14224262.1162974,81.46172
1764803100000,93828.01,94040.29,93828.01,94033.69,59.34162,5576413.6548726,43.71417
1764803400000,94033.69,94033.7,93680.64,93769.61,120.92652,11347025.2661317,41.54477
1764803700000,93769.62,93793.22,93661.99,93765.17,50.04141,4689705.4415451,29.9141
1764804000000,93765.16,93765.17,93584.07,93595.12,32.44184,3038779.1355007,10.20341
1764804300000,93595.12,93727.32,93594.8,93641.13,31.22212,2924712.7336254,19.03815
1764804600000,93641.14,93651.88,93500.0,93560.91,50.21672,4698669.731924,23.24117
1764804900000,93560.91,93560.91,93438.77,93553.56,23.91984,2236364.608287,11.25658
1764805200000,93553.57,93585.8,93500.23,93523.65,27.96062,2615263.2151701,12.68485
1764805500000,93523.64,93613.92,93476.49,93587.01,28.76785,2691722.3171326,16.25641
1764805800000,93587.02,93656.24,93554.66,93646.85,20.15102,1886072.0449581,10.16674
1764806100000,93646.86,93646.86,93377.58,93429.95,69.46559,6494862.4108681,20.82831
1764806400000,93429.95,93480.0,93353.99,93411.45,109.57809,10234579.2764143,23.79449
1764806700000,93411.46,93437.31,93288.53,93304.66,99.67581,9307071.0754308,22.32415
1764807000000,93304.67,93321.34,92952.98,92952.99,189.38489,17627712.3846885,40.64502
1764807300000,92952.98,93117.11,92915.97,93095.0,80.19973,7460106.7485821,37.57529
1764807600000,93095.0,93095.0,92970.8,93043.77,67.24108,6255278.2711642,20.52969
1764807900000,93043.77,93047.74,92740.0,92828.08,109.89129,10202110.7488292,26.46151
1764808200000,92828.08,92866.0,92669.82,92676.71,75.39899,6994996.6008099,15.75176
1764808500000,92676.71,92888.0,92669.82,92842.71,70.32524,6523559.318429,34.2987
1764808800000,92842.71,93076.92,92842.71,93048.33,101.21753,9410879.9031313,40.43098
1764809100000,93048.32,93068.02,92892.0,93009.65,67.65993,6291585.8229095,28.63197
1764809400000,93009.65,93089.45,92959.09,92964.51,52.37242,4872921.1404037,14.24215
1764809700000,92964.52,93159.57,92906.7,93054.86,72.89353,6782197.6224168,40.84929
1764810000000,93054.87,93231.02,92981.35,93231.01,64.50558,6005669.0556568,29.86649
1764810300000,93231.01,93323.72,93185.03,93218.95,84.02813,7835950.1133984,34.47778
1764810600000,93218.94,93725.58,93210.99,93691.82,247.27477,23123053.3425147,149.53038
1764810900000,93691.82,93750.73,93220.32,93283.24,131.07966,12256735.1480371,38.03064
1764811200000,93283.25,93470.93,93261.09,93344.82,141.30444,13200281.5481899,40.32811
1764811500000,93344.83,93437.5,93260.8,93384.29,169.53042,15823408.3684405,34.82292
1764811800000,93384.29,93453.74,93341.5,93453.73,38.30347,3577072.7442352,22.51081
1764812100000,93453.73,93560.0,93431.76,93512.13,46.16607,4316977.0373829,27.52859
1764812400000,93512.12,93512.13,93451.44,93451.45,141.56134,13232162.5568399,26.2572
1764812700000,93451.44,93492.52,93200.0,93260.11,142.49898,13301243.695006,32.2993
1764813000000,93260.12,93315.47,93180.0,93180.0,72.17986,6729537.533661,57.45143
1764813300000,93180.01,93233.43,93176.0,93195.07,25.72428,2397484.7317018,15.04764
1764813600000,93195.07,93309.14,93117.8,93281.59,49.25119,4591664.1063956,26.43091
1764813900000,93281.77,93414.22,93281.77,93412.2,31.42243,2933724.2332077,25.34311
1764814200000,93412.19,93715.03,93388.0,93682.31,67.90053,6355772.1538234,44.38618
1764814500000,93682.31,93912.21,93632.04,93912.2,101.07266,9477545.5400011,67.9183
1764814800000,93912.21,94070.7,93702.29,93899.99,207.96171,19532701.3070065,134.13604
1764815100000,93899.99,93900.0,93796.0,93800.01,42.60469,3998694.4365144,19.06481
1764815400000,93800.01,93821.84,93611.97,93711.06,53.63132,5025785.3727049,19.49727
1764815700000,93711.07,94004.3,93691.69,93980.09,136.13814,12784422.332749,111.6482
1764816000000,93980.09,93980.1,93781.13,93878.01,30.31916,2846286.4523409,13.80942
1764816300000,93878.01,93964.71,93763.53,93847.24,47.69458,4477231.5497063,25.75195
1764816600000,93847.24,93871.99,93747.65,93826.75,44.42009,4166525.6609581,24.42856
1764816900000,93826.75,94000.0,93814.63,93943.24,132.26347,12427590.3070311,118.46597
1764817200000,93943.24,93992.8,93860.93,93992.8,41.2189,3870781.7141551,32.19363
1764817500000,93992.8,94080.0,93893.71,94012.75,80.77923,7593737.7570752,55.55538
1764817800000,94012.75,94012.75,93799.54,93800.44,34.59911,3247481.2775769,12.97847
1764818100000,93800.44,93820.17,93652.39,93657.14,64.38056,6034838.6029318,25.75746
1764818400000,93657.14,93697.03,93579.94,93682.92,47.68777,4465346.1495337,19.73279
1764818700000,93682.92,93682.92,93560.0,93616.57,19.76275,1850064.844829,5.82703
1764819000000,93616.57,93640.0,93503.17,93545.34,33.29749,3115161.9112066,11.7316
1764819300000,93545.33,93602.0,93424.33,93492.06,52.85544,4941755.7597159,15.45537
1764819600000,93492.07,93492.07,93402.38,93477.55,56.14637,5247222.7215075,19.45285
1764819900000,93477.54,93607.71,93423.36,93607.7,33.33461,3116433.3678708,18.65256
1764820200000,93607.71,93615.48,93546.04,93568.05,23.31161,2181440.4961731,8.80756
1764820500000,93568.06,93568.06,93501.63,93543.04,12.65086,1183306.2897395,6.49962
1764820800000,93543.03,93588.48,93348.15,93389.64,45.13115,4218181.8196203,10.37892
1764821100000,93389.64,93490.91,93345.39,93460.58,35.19321,3287776.933884,12.0288
1764821400000,93460.58,93553.4,93452.0,93465.98,31.3801,2933528.1812635,10.22544
1764821700000,93465.99,93525.13,93388.43,93441.78,55.74132,5208585.0486314,26.89027
1764822000000,93441.78,93443.64,93341.29,93399.99,21.89731,2045048.9305022,8.34179
1764822300000,93399.99,93429.67,93363.51,93409.11,26.12938,2440504.141215,8.45715
1764822600000,93409.12,93494.0,93399.21,93451.36,26.56485,2482749.6366262,12.6565
1764822900000,93451.36,93522.12,93382.74,93401.95,16.57344,1549081.4914113,8.09491
1764823200000,93401.94,93505.05,93317.07,93382.63,31.94425,2983612.2924195,10.70831
1764823500000,93382.63,93393.23,93255.0,93303.49,34.76787,3244340.1903689,9.61385
1764823800000,93303.49,93328.92,93231.56,93328.91,46.00467,4291012.4549958,16.33694
1764824100000,93328.9,93363.07,93323.99,93360.58,17.62624,1645314.5729149,5.5627
1764824400000,93360.58,93380.39,93266.06,93332.12,34.97691,3264050.6305922,10.93272
1764824700000,93332.12,93334.66,93116.26,93130.11,138.52523,12910404.1121374,15.72389
1764825000000,93130.1,93220.0,93028.6,93203.68,51.01782,4750549.6557191,22.01528
1764825300000,93203.68,93259.32,93031.34,93031.34,87.27171,8130165.9031478,7.5991
1764825600000,93031.34,93136.37,93000.0,93132.35,76.56257,7123470.0888695,21.32311
1764825900000,93132.35,93267.87,93132.34,93203.4,41.43509,3862735.9379027,14.8467
1764826200000,93203.4,93219.62,93109.36,93124.13,42.32435,3942602.0150247,5.38998
1764826500000,93124.14,93124.14,93001.49,93058.35,60.88597,5666592.4601655,9.87321
1764826800000,93058.34,93058.35,92962.84,92976.49,98.08606,9122472.6293731,9.92792
1764827100000,92976.48,93003.27,92931.9,92939.49,78.36273,7286145.732745,9.83584
1764827400000,92939.48,92939.48,92775.0,92870.0,163.33517,15163547.48819,27.39896
1764827700000,92870.0,92992.03,92869.99,92979.25,58.44126,5431974.7969227,26.27392
1764828000000,92979.25,93023.21,92824.32,92877.76,190.41081,17690601.2699656,41.96689
