ts,open,high,low,close,volume,quote_volume,taker_buy_base
1760749200000,106783.0,106923.0,106757.4,106907.2,343.925,36743670.8185,242.606
1760749500000,106907.2,106907.2,106810.5,106892.1,208.413,22269893.6195,103.952
1760749800000,106892.2,106940.0,106839.6,106926.9,259.92,27784616.2729,151.41
1760750100000,106926.9,106940.0,106881.9,106940.0,172.214,18411936.0946,86.485
1760750400000,106939.9,107049.9,106939.9,107025.3,293.904,31445773.2194,184.327
1760750700000,107025.2,107233.8,107025.2,107233.8,307.721,32965268.4809,188.415
1760751000000,107233.7,107248.0,107089.7,107133.6,388.611,41647931.012,97.931
1760751300000,107133.6,107218.5,107056.1,107155.4,336.43,36047945.3459,201.16
1760751600000,107155.4,107155.4,107010.1,107051.2,171.341,18344779.7137,79.616
1760751900000,107051.2,107068.9,106978.8,106989.0,160.3,17154797.9423,46.564
1760752200000,106989.0,107071.1,106966.4,106988.0,188.163,20136726.4342,63.229
1760752500000,106987.9,107135.7,106987.9,107095.8,105.704,11318180.1918,69.511
1760752800000,107095.8,107180.0,107095.8,107180.0,106.301,11386660.8726,57.795
1760753100000,107179.9,107248.0,107179.9,107238.9,327.382,35102554.8648,164.94
1760753400000,107239.0,107250.0,106819.0,106854.3,1030.243,110253319.5105,235.472
1760753700000,106854.4,106867.8,106781.1,106826.3,303.376,32410732.3817,98.407
1760754000000,106826.3,106877.5,106778.8,106871.1,182.838,19531009.3057,81.493
1760754300000,106871.1,106966.5,106844.1,106938.6,110.923,11858413.9288,66.174
1760754600000,106938.6,107042.7,106800.0,106800.0,1048.111,112058166.149,206.264
1760754900000,106800.0,106869.4,106641.4,106705.2,1279.513,136551726.6152,346.154
1760755200000,106705.2,106732.6,106502.6,106557.5,517.458,55168698.8184,113.119
1760755500000,106557.5,106660.3,106478.0,106637.9,659.628,70274948.6374,302.754
1760755800000,106637.9,106637.9,106435.0,106530.0,372.199,39642677.7886,180.107
1760756100000,106530.0,106543.0,106455.7,106540.5,148.735,15839811.8353,92.482
1760756400000,106540.5,106623.2,106517.8,106623.2,205.673,21917191.3983,135.675
1760756700000,106623.2,106700.0,106590.2,106659.0,229.61,24484379.2716,169.711
1760757000000,106659.1,106775.1,106623.4,106733.6,304.945,32539168.2322,249.279
1760757300000,106733.5,106873.2,106731.3,106799.8,442.046,47203539.0503,246.722
1760757600000,106799.7,106913.6,106799.7,106852.9,249.41,26656982.3729,138.12
1760757900000,106852.8,106934.7,106842.6,106892.4,200.806,21464248.7523,130.915
1760758200000,106892.5,107032.2,106892.5,107032.2,178.941,19138513.3632,115.751
1760758500000,107032.1,107084.9,106947.9,106948.0,313.641,33564123.4454,155.94
1760758800000,106947.9,106948.0,106875.0,106906.2,128.894,13779012.0134,53.472
1760759100000,106906.2,107021.2,106869.0,107021.1,482.051,51552986.6908,257.741
1760759400000,107021.1,107053.0,106961.1,107037.7,327.647,35060742.9358,193.484
1760759700000,107037.6,107066.0,106973.1,107025.0,287.884,30810821.522,127.423
1760760000000,107024.9,107025.0,106609.8,106662.8,1620.853,173085887.3956,548.582
1760760300000,106662.9,106662.9,106390.5,106498.3,2754.688,293466744.2023,349.24
1760760600000,106498.3,106560.7,106455.8,106551.2,346.27,36885595.8879,226.743
1760760900000,106551.2,106659.1,106515.9,106646.7,292.85,31212827.9123,190.345
1760761200000,106646.6,106646.7,106581.5,106620.9,162.415,17315962.7103,66.056
1760761500000,106620.9,106652.7,106614.1,106614.1,156.769,16717704.9914,80.48
1760761800000,106614.1,106651.1,106469.8,106534.7,245.488,26151440.439,49.65
1760762100000,106534.6,106566.3,106504.7,106510.8,142.253,15155163.0569,36.382
1760762400000,106510.8,106513.0,106376.9,106384.1,564.202,60053078.6959,140.895
1760762700000,106384.1,106463.4,106374.2,106425.2,238.978,25430270.5368,83.365
