asset,window,market,fee,cand_final,cand_dd,cand_sharpe,cand_trades,cand_liq,hold_final,hold_dd,hold_sharpe,hold_liq,c_mean_notional,mh_final,mh_dd,mh_sharpe,dd_matched_diff,dd_matched_lo,dd_matched_hi,growth_matched_diff,growth_matched_lo,growth_matched_hi
BCH,PANEL_TRAIN,spot,0.004,809.1937152392101,55.849961113197345,-0.03585458296840554,65,False,438.21969104579637,94.65574554661566,0.30165725281254946,False,0.21949254480897842,1109.6448964259198,38.73926687495906,0.276904568818541,16.765530136149437,-0.5586883692425189,45.94923350098107,-0.3118127144960682,-1.0316664161379971,0.5287996177769865
LTC,PANEL_TRAIN,spot,0.004,1289.78849996085,44.41006000999183,0.4309506186913337,76,False,1722.826810810811,90.16120716046693,0.7483981016485804,False,0.2679576062174545,1559.3348866004765,39.00329646431515,0.6788542798339413,4.800020462497152,-7.240507354048741,32.99703258425067,-0.1901014675032202,-0.8583848981969849,0.5046726538593864
ETC,PANEL_TRAIN,spot,0.004,2584.2603158064467,43.73457458713132,1.0591570838397497,79,False,3137.325326320049,92.29022945593138,1.029107587333907,False,0.18052480713176008,1852.2485208270941,25.569777098380097,0.9802131788289432,18.676167315379033,4.194806139002665,43.77772663619263,0.33570927730704103,-0.699601570027338,1.5547735008684624
DASH,PANEL_TRAIN,spot,0.004,902.5029472286079,51.26869633997091,0.06271615601569909,99,False,641.2676722279457,93.46894241872201,0.5078719335919089,False,0.1927151438431066,1239.8933797873137,29.888298982436318,0.46418526879044825,21.43221220226342,3.12904293160785,45.06554616711812,-0.31574269120376247,-1.0029717073801394,0.46237327966078134
LINK,PANEL_TRAIN,spot,0.004,958.7586498150631,56.04026398929638,0.15550263819731608,124,False,2386.1623209383056,89.88553690997271,0.9087366042025098,False,0.22376245170078157,1804.4445471418658,31.299064687491573,0.864845414254336,27.891526776272343,0.7760902039360182,46.62306130553832,-0.6335811026295147,-1.410223471433739,0.24497610371035994
XTZ,PANEL_TRAIN,spot,0.004,560.0198713696682,54.578914457037975,-0.3758261065406723,120,False,444.4884643055814,92.26908422033469,0.46596079162680154,False,0.17952801828322376,1149.8003110234777,30.656218919171486,0.33014888720650326,24.05390201579917,10.16108537390008,51.770052428339255,-0.7206902141390694,-1.3192446246820817,-0.12675998201964828
