window,cand_sharpe,v4_sharpe,cand_dd,v4_dd,cand_final,v4_final
inner-train 2017-2020,1.73491685358625,2.0298447561235435,43.250261105393825,43.25482798806934,10097.237035407381,18477.369977338887
inner-validation 2021-2022,0.03373473237703677,0.14197016126879083,33.21094580642138,33.182451194599295,936.5312345566338,997.9766056680674
