asset,window,market,fee,cand_final,cand_dd,cand_sharpe,cand_trades,cand_liq,hold_final,hold_dd,hold_sharpe,hold_liq,c_mean_notional,mh_final,mh_dd,mh_sharpe,dd_matched_diff,dd_matched_lo,dd_matched_hi,growth_matched_diff,growth_matched_lo,growth_matched_hi
BCH,PANEL_TRAIN,spot,0.001,1242.5593633257624,63.668671271778045,0.4270770247154047,74,False,439.52458168147643,94.65593623397166,0.30262195904623707,False,0.3729530761298194,1086.3768952141454,58.769809536221686,0.28240484584041525,5.328074211792767,-14.189534104475351,38.629533218469795,0.1421283186371981,-0.9496061833986716,1.3943977132682377
LTC,PANEL_TRAIN,spot,0.001,2150.4007330773334,50.17116398299134,0.7734457338871767,82,False,1728.0010000000002,90.16133659020439,0.7493473171696438,False,0.37550912347578724,1759.525079469765,49.93473234179954,0.6922063790592614,-0.3454739792989798,-13.862523561729468,26.958902332826796,0.20128772942055273,-0.6059282853911011,1.1502244939540487
ETC,PANEL_TRAIN,spot,0.001,5765.782136243318,62.031254258965895,1.2257212802915285,80,False,3146.7600532065553,92.29027173768806,1.029851732845664,False,0.3753437496310571,3002.3715916597716,48.84150425152783,1.0045134121493582,15.279952367329102,0.035596147888630685,43.87840537885913,0.6632476451333003,-1.081635167838104,2.6653932396807773
DASH,PANEL_TRAIN,spot,0.001,1145.0324992526623,70.82908187878337,0.4101083091811809,98,False,643.1841531683913,93.46913482036393,0.5087850677311042,False,0.3786356223857918,1316.897907484276,55.0569509377785,0.46501763195962714,16.07709119043045,-6.160677577535626,41.79757100422433,-0.13505640970747868,-1.2869036815560273,1.1571970105812612
LINK,PANEL_TRAIN,spot,0.001,1507.8939860157377,62.45026576234759,0.5526816223678044,105,False,2393.3345086519753,89.88559542123234,0.9095477145472113,False,0.37460237435004834,2361.0475175365,47.73399389374976,0.8717355276803184,17.03590865423034,-8.8789559509986,39.4011917941125,-0.4492966188144881,-1.5621502199318775,0.7269506115268257
XTZ,PANEL_TRAIN,spot,0.001,584.5400801349093,65.93623840169884,0.11083104441568732,94,False,445.81223678842935,92.26933220494669,0.4667598375059102,False,0.37843279108530975,1143.1627323635767,56.01812573231557,0.3527088741270743,9.92094337645186,-0.6196484191674464,45.098959016184985,-0.6724509284751046,-1.7847142758386847,0.45240043194036905
