asset,window,market,fee,cand_final,cand_dd,cand_sharpe,cand_trades,cand_liq,hold_final,hold_dd,hold_sharpe,hold_liq,c_mean_notional,mh_final,mh_dd,mh_sharpe,dd_matched_diff,dd_matched_lo,dd_matched_hi,growth_matched_diff,growth_matched_lo,growth_matched_hi
BTC,CONTROL,spot,0.001,3038.9433646330876,33.23303458329615,1.3335868643142967,61,False,2547.102779657623,77.33140617037013,0.8266717334791404,False,0.38030912241498144,1720.3791995251067,39.29549378185707,0.8148611115912112,-5.5517378879264285,-19.964865982691066,16.429840285887202,0.5522637485478274,-0.1697088195078375,1.4632681113016797
ETH,CONTROL,spot,0.001,4658.765376379033,31.16466047946244,1.5252958189538581,55,False,8973.776862068964,81.7422365325157,1.2981813789951118,False,0.37698483000444594,3160.0058010602115,43.95611486123936,1.2985352259732292,-12.74068454550287,-18.81481945847841,20.98363605484155,0.3955152448841208,-0.4437016088671333,1.3003349873722192
