asset,window,market,fee,cand_final,cand_dd,cand_sharpe,cand_trades,cand_liq,hold_final,hold_dd,hold_sharpe,hold_liq,c_mean_notional,mh_final,mh_dd,mh_sharpe,dd_matched_diff,dd_matched_lo,dd_matched_hi,growth_matched_diff,growth_matched_lo,growth_matched_hi
BTC,CONTROL,spot,0.001,2425.3381314152916,27.384780891364557,1.3181603042155026,61,False,2547.102779657623,77.33140617037013,0.8266717334791404,False,0.2987581692461383,1571.8541210610065,32.34031165675869,0.8253125594520827,-4.540202912798268,-17.657942679248784,14.691970252229018,0.42061856600612824,-0.13991176638339786,1.0572380518728488
ETH,CONTROL,spot,0.001,3940.4499694429733,26.77548759616838,1.520251389340225,54,False,8973.776862068964,81.7422365325157,1.2981813789951118,False,0.33103579778200337,2865.506585968053,38.959087859763265,1.3201708360370814,-10.750320604251893,-16.988845362791075,20.32650472498869,0.32499680727896685,-0.3818080074955948,1.0743680407331924
