market,pair,stat,evidence,vote,diff,lo,hi,p_positive,significant
spot,match-up,Δ log growth,1.3179352813285603,1.1870022383228318,0.1309330430057285,-0.3997890526195921,0.6911415686564303,0.6765,False
spot,match-up,Δ max drawdown (pp),20.498190721658744,25.193161115150982,-4.6949703934922375,-19.92331953777462,7.065026840626133,0.208,False
spot,match-down,Δ log growth,0.47417785136355356,0.4441655799977475,0.030012271365806087,-0.3004146243980771,0.46273827433545833,0.54,False
spot,match-down,Δ max drawdown (pp),10.677119257239516,9.026167474625355,1.650951782614161,-6.270802015708412,9.634038309733358,0.663,False
futures,match-up,Δ log growth,1.4806467451842067,1.6053837538840843,-0.12473700869987758,-1.3069642781992392,1.4405234277225443,0.4035,False
futures,match-up,Δ max drawdown (pp),37.24152383719828,29.989672685074282,7.251851152123997,-14.188444921093456,27.04350282523939,0.7425,False
futures,match-down,Δ log growth,0.5745563879213341,0.6464564237601458,-0.07190003583881166,-0.5318716557280252,0.3791075903716352,0.3925,False
futures,match-down,Δ max drawdown (pp),13.121717330779992,15.01793538711341,-1.8962180563334172,-13.354684455683724,5.382739542374006,0.2815,False
