trial,market,strategy,return_pct,max_dd_pct,liquidated
18,futures,kelly_regime_v4,327.38856577948303,34.82992492271884,False
18,futures,match-up vote,374.7112265233139,31.587906599626198,False
18,futures,match-up evidence,1361.913763331347,51.10004074001399,False
18,futures,match-down vote,79.73514785072578,13.14418898253459,False
18,futures,match-down evidence,121.1540658733218,19.96715334541988,False
19,spot,buy_and_hold,193.40771482675265,32.54338572088382,False
19,spot,kelly_regime_v4,141.3624555367453,23.470959263320232,False
19,spot,match-up vote,131.97074010709932,24.43263481786951,False
19,spot,match-up evidence,141.34685562591028,21.343247446029007,False
19,spot,match-down vote,33.81427170512379,8.166331409967993,False
19,spot,match-down evidence,50.332708344217814,10.2087995331741,False
19,futures,buy_and_hold,965.8359392626915,81.78931744211198,False
19,futures,kelly_regime_v4,185.7349270501761,23.7843786339117,False
19,futures,match-up vote,194.58717567282716,26.551581402805436,False
19,futures,match-up evidence,347.1139367079887,43.41335295756936,False
19,futures,match-down vote,49.468843937986605,5.698633430818164,False
19,futures,match-down evidence,58.862961375586224,12.431112140902103,False
20,spot,buy_and_hold,28.828013741223657,27.422635699091014,False
20,spot,kelly_regime_v4,18.74411756929284,21.59660115381536,False
20,spot,match-up vote,10.65717830595878,22.78104508230253,False
20,spot,match-up evidence,44.79220191659847,22.249515033088446,False
20,spot,match-down vote,4.058961204797673,8.33534895254125,False
20,spot,match-down evidence,10.633189356447282,11.080275327536429,False
20,futures,buy_and_hold,-98.19548021356785,98.69114144486907,True
20,futures,kelly_regime_v4,29.635326354979163,23.13454494206155,False
20,futures,match-up vote,17.503282603051563,28.008574837091054,False
20,futures,match-up evidence,35.600130162909394,46.00613440665292,False
20,futures,match-down vote,5.864824363747534,6.9268728522545935,False
20,futures,match-down evidence,7.706289676707345,13.982037590636223,False
21,spot,buy_and_hold,47.40186838315778,23.041099010670727,False
21,spot,kelly_regime_v4,38.75736352016095,18.12597161559976,False
21,spot,match-up vote,33.50537753462521,19.366256167951715,False
21,spot,match-up evidence,40.29120338733898,21.35072608931898,False
21,spot,match-down vote,12.31548096267716,4.959868545835695,False
21,spot,match-down evidence,33.19340354462681,9.796970666894648,False
21,futures,buy_and_hold,236.90284703303251,64.9081120570113,False
21,futures,kelly_regime_v4,47.566318497033365,17.028291456292653,False
21,futures,match-up vote,57.175568294591564,17.501764648149553,False
21,futures,match-up evidence,198.2352490886912,39.23341930288712,False
21,futures,match-down vote,15.796520883982424,5.702082705534658,False
21,futures,match-down evidence,43.798627871332286,10.704155833983934,False
22,spot,buy_and_hold,277.31137660651166,62.83130805958728,False
22,spot,kelly_regime_v4,245.23707896689166,24.27645612242587,False
22,spot,match-up vote,210.60736931562766,25.14207129915937,False
22,spot,match-up evidence,208.75247770592614,28.422129294928926,False
22,spot,match-down vote,50.69651513032576,7.329556699556814,False
22,spot,match-down evidence,65.09384574080757,9.946220812885702,False
22,futures,buy_and_hold,-98.19548021356783,99.22210278864078,True
22,futures,kelly_regime_v4,329.8402884525703,21.203668356375545,False
22,futures,match-up vote,314.25969434922695,24.371012498453737,False
22,futures,match-up evidence,577.2432349024903,39.76241787268386,False
22,futures,match-down vote,61.999918028013454,7.138566224283481,False
22,futures,match-down evidence,62.35662166313121,16.009640853300247,False
23,spot,buy_and_hold,-8.20708810245112,38.58841746928689,False
23,spot,kelly_regime_v4,-0.8001277060203038,17.107776661625305,False
23,spot,match-up vote,0.8946305051401815,17.41931760455421,False
23,spot,match-up evidence,-0.2276540309023467,3.3677624492279152,False
23,spot,match-down vote,0.8760742601957139,6.0363414712201005,False
23,spot,match-down evidence,-0.11821090736332529,0.8265744234198349,False
23,futures,buy_and_hold,-98.1954802135679,98.87595222427639,True
23,futures,kelly_regime_v4,-0.6766252534039285,18.349883254925665,False
23,futures,match-up vote,4.373932835980021,19.809811119624563,False
23,futures,match-up evidence,-0.5075516584150397,3.8113947605624072,False
23,futures,match-down vote,-0.6796897322878248,4.53753247528857,False
23,futures,match-down evidence,0.054082187544368665,0.6056120282079684,False
24,spot,buy_and_hold,103.56509577137216,31.543391896473867,False
24,spot,kelly_regime_v4,59.84143506988182,23.199595015045407,False
24,spot,match-up vote,61.22201260443754,22.319308450774006,False
24,spot,match-up evidence,38.444227471051605,19.22014373643791,False
24,spot,match-down vote,18.59215917200643,6.7964015581536295,False
24,spot,match-down evidence,7.893397363155841,9.19082892800927,False
24,futures,buy_and_hold,517.2973381228417,54.117508511453764,False
24,futures,kelly_regime_v4,79.85479478946844,23.756057859292508,False
24,futures,match-up vote,78.28910153525324,22.61958575708856,False
24,futures,match-up evidence,30.305200606624805,37.56634459322751,False
24,futures,match-down vote,21.88033725621594,6.542343379006595,False
24,futures,match-down evidence,9.695924839738602,12.522520732079986,False
25,spot,buy_and_hold,196.6659370956308,32.54338703980368,False
25,spot,kelly_regime_v4,142.7420282260261,23.47460316001302,False
25,spot,match-up vote,142.94611490468725,24.43263481786965,False
25,spot,match-up evidence,112.05802844234141,21.337119813341985,False
25,spot,match-down vote,35.41356804115217,8.166331409967933,False
25,spot,match-down evidence,43.16946553379204,10.208819354098473,False
25,futures,buy_and_hold,982.1025894789373,65.36631341908024,False
25,futures,kelly_regime_v4,184.6660908432108,23.724042337922672,False
25,futures,match-up vote,220.069346875368,26.551581402805407,False
25,futures,match-up evidence,288.1339665938954,43.42604289553224,False
25,futures,match-down vote,44.12347328136212,6.151499258340546,False
25,futures,match-down evidence,43.701246236273825,12.436225632051459,False
26,spot,buy_and_hold,42.28987932692307,71.79755947203778,False
26,spot,kelly_regime_v4,138.49139020996128,30.396704613614478,False
26,spot,match-up vote,133.4818536674526,33.86215801991191,False
26,spot,match-up evidence,97.4294258669916,45.49212513632913,False
26,spot,match-down vote,36.3703256419426,10.60847883311805,False
26,spot,match-down evidence,53.76373307577429,17.001327883058693,False
