arm,k,window,universe,market,fee,bench,cand_final,bench_final,cand_dd,bench_dd,mean_total_notional,growth_diff,growth_lo,growth_hi,dd_diff,dd_lo,dd_hi,n_days,n_bars,d1_pass,d2_pass,d3_pass,d4_pass,first_bar_warm,note
xsmom_rank,1,W_FULL6,U6,spot,0.001,MATCHED_HOLD,1.4419127717368445,2716.9361266858327,99.92001112992408,57.26604483757677,0.5248922928116057,-7.537190690349034,-11.96768019266653,-3.110886311309345,42.653966292347306,17.20190675083702,62.59104352189682,2332,671271,False,False,,,True,D1/D2 primary
xsmom_rank,1,W_FULL6,U6,spot,0.001,EW_HOLD,1.4419127717368445,1456.938169497219,99.92001112992408,90.68587568626779,0.5248922928116057,-6.910327290802444,-11.99409221401727,-1.8007440210265269,9.234135443656285,0.8535089924034053,33.02146238616873,2332,671271,,,,,,context: vs EW_HOLD
xsmom_rank,1,W_FULL6,U6,spot,0.001,BTC_HOLD,1.4419127717368445,9803.827594705079,99.92001112992408,76.46724108579211,0.5248922928116057,-8.869065752269758,-14.572726394441148,-3.0025142220654275,23.452770044131967,8.081566398682858,54.6515262890508,2332,671271,,,,,,context: vs BTC buy-and-hold (BTC ffilled onto U6 grid)
xsmom_rank,1,W_FULL6,U6,spot,0.004,EW_HOLD,4.346522261843847e-11,1453.938169497219,99.99999999999659,90.7071782147023,0.5248922928116057,-31.136277725133695,-41.556970310173405,-21.328713089066618,9.292821785294294,1.1084921598495168,33.303241016152406,2332,671271,,,,False,True,D4 cost
xsmom_rank,1,W_VAL,U8,spot,0.001,MATCHED_HOLD,285.4055321207132,687.4665394757149,73.32733907384268,34.79214155514925,0.408704161028632,-0.8642852946527564,-2.199592476993294,0.536857868547022,38.53519751869343,8.154366880720682,59.88411861107797,364,105120,,,False,,True,D3 inner-validation
