arm,bench_dd_0bps,bench_final_0bps,bench_final_10bps,cand_dd_0bps,cand_final_0bps,cand_final_10bps,days,growth_diff_at_0bps,growth_diff_at_10bps,growth_hi_0bps,growth_lo_0bps,implied_fee_drag_logret_per_day_10bps,k,mean_total_notional,topk_membership_changes_per_day,turnover_per_day,universe,window,scramble_free_p90,scramble_free_real,scramble_free_seeds,scramble_free_survived
xsmom_rank,39.99664135559231,3905.9428403297698,3881.09694728291,80.72006838135938,961.6841781453267,54.52921223305445,639.9965277777778,-1.3994548585487359,-4.2635687750359885,1.196561513469283,-3.752565435317813,0.0044753176899096974,1,0.54675115779283,3.82189573511141,4.475317689909698,U8,W_TRAIN,,,,
xsmom_rank,34.77092900724725,688.3955066425617,687.4665394757149,41.60315557110037,719.8007997618266,285.4055321207132,364.99652777777777,0.05983035698188627,-0.8642852946527564,1.067783005620741,-0.8563254439050146,0.00252820085066477,1,0.408704161028632,2.4137215917198604,2.52820085066477,U8,W_VAL,,,,
xsmom_rank,57.143070695537354,2771.327266738158,2716.9361266858327,72.41829327538606,4459.915631431982,1.4419127717368445,2332.0,0.48042495884709724,-7.537190690349034,3.6501310717959363,-2.575788778361451,0.0034394233613345717,1,0.5248922928116057,2.858919382504288,3.4394233613345717,U6,W_FULL6,0.016048907906701573,0.48042495884709724,-0.0017;-1.8784;-1.0181;-1.6429;0.1754;-1.1326;-0.9184;-1.1923;-0.4933;-1.5467,True
