strategy,market,start_balance,final_balance,profit,profit_pct,num_trades,win_rate_pct,best_trade,worst_trade,avg_trade,max_drawdown_pct,sharpe,time_in_market_pct,fees_paid,liquidated,data,cell,start,end,days,fee_rate,slippage_bps,funding_paid,funding_model,fills,fills_per_day,completed_round_trips,round_trips_per_day,active_days_pct
cautious_optimism,spot,1000.0,25195.456610599893,24195.456610599893,2419.5456610599895,1,0.0,24195.456610599893,24195.456610599893,24195.456610599893,83.91692785315725,1.3487679258325491,94.51265305346413,0.9683328905521883,False,real,inner_train,2017-01-01 00:00:00+00:00,2020-12-31 23:55:00+00:00,1461.0,0.001,1.0,0.0,not charged,1,0.0006844626967830253,0,0.0,0.06844626967830253
cautious_optimism,spot,1000.0,587.6226663765246,-412.37733362347535,-41.23773336234754,1,0.0,-412.37733362347524,-412.37733362347524,-412.37733362347524,76.31725788785263,0.07117429068692596,99.99952435312025,0.9683328905521881,False,real,inner_val,2021-01-01 00:00:00+00:00,2022-12-31 23:55:00+00:00,730.0,0.001,1.0,0.0,not charged,1,0.0013698630136986301,0,0.0,0.136986301369863
cautious_optimism,spot,1000.0,3751.4075768644248,2751.4075768644248,275.14075768644244,1,0.0,2751.4075768644248,2751.4075768644248,2751.4075768644248,53.73050182652654,1.0200991176642977,99.99973675966947,0.9683328905521882,False,real,holdout,2023-01-01 00:00:00+00:00,2026-08-12 00:40:00+00:00,1319.03125,0.001,1.0,0.0,not charged,1,0.00075813215191073,0,0.0,0.07575757575757576
cautious_optimism,spot,1000.0,3740.247990411631,2740.247990411631,274.0247990411631,1,0.0,2740.247990411631,2740.247990411631,2740.247990411631,53.72972257638967,1.018337885278736,99.99973675966947,3.861698771452295,False,real,fee_stress,2023-01-01 00:00:00+00:00,2026-08-12 00:40:00+00:00,1319.03125,0.004,1.0,0.0,not charged,1,0.00075813215191073,0,0.0,0.07575757575757576
cautious_optimism,spot,1000.0,1556.5191469672914,556.5191469672914,55.65191469672914,1,0.0,556.5191469672915,556.5191469672915,556.5191469672915,69.01505694877811,0.5066129292347852,99.99973659047986,0.9740886379003275,False,Coinbase ETH spot,eth_holdout,2023-01-01 00:00:00+00:00,2026-08-12 00:40:00+00:00,1319.03125,0.001,1.0,0.0,not charged,1,0.00075813215191073,0,0.0,0.07575757575757576
cautious_optimism,futures_5x,1000.0,409.7084754730528,-590.2915245269472,-59.029152452694724,1,0.0,-332.9027344234015,-332.9027344234015,-332.9027344234015,80.73165081045097,-0.06582690889656012,99.99952435312025,0.7059248498639079,False,Deribit perp + Deribit 8h funding,funded_val,2021-01-01 00:00:00+00:00,2022-12-31 23:55:00+00:00,730.0,0.0005,1.0,257.388790103545,Deribit 8h aggregation,4,0.005479452054794521,0,0.0,0.547945205479452
cautious_optimism,futures_5x,1000.0,3042.1804985148333,2042.1804985148333,204.2180498514833,1,0.0,2973.165127494919,2973.165127494919,2973.165127494919,57.26454249453836,0.8600111360963884,99.99973675966947,0.9782579021198752,False,Deribit perp + Deribit 8h funding,funded_holdout,2023-01-01 00:00:00+00:00,2026-08-12 00:40:00+00:00,1319.03125,0.0005,1.0,930.9846289800854,Deribit 8h aggregation,2,0.00151626430382146,0,0.0,0.15151515151515152
cautious_optimism,spot,1000.0,55424.23493853881,54424.23493853881,5442.423493853881,1,0.0,54424.23493853881,54424.23493853881,54424.23493853881,83.91694341865357,0.932951769977866,97.71597079402387,0.9683329971754412,False,real,full_spot,2017-01-01 00:00:00+00:00,2026-08-12 00:40:00+00:00,3510.03125,0.001,0.0,0.0,not charged,1,0.00028489774841748206,0,0.0,0.028481913984619765
cautious_optimism,futures_5x,1000.0,55343.000307582384,54343.000307582384,5434.300030758239,1,0.0,54343.000307582384,54343.000307582384,54343.000307582384,83.9072139887698,0.932798341117146,97.71597079402387,0.4834395218631145,False,spot (perp proxy),full_proxy,2017-01-01 00:00:00+00:00,2026-08-12 00:40:00+00:00,3510.03125,0.0005,0.0,0.0,not charged,1,0.00028489774841748206,0,0.0,0.028481913984619765
cautious_optimism,spot,1000.0,1581.8375512327327,581.8375512327327,58.18375512327327,1,0.0,581.8375512327327,581.8375512327327,581.8375512327327,28.11629542560377,1.743364821976506,99.99840723751274,0.9683328905521883,False,real,beta_spot_00,2024-06-20 00:00:00+00:00,2025-01-23 23:55:00+00:00,218.0,0.001,1.0,0.0,not charged,1,0.0045871559633027525,0,0.0,0.45871559633027525
cautious_optimism,futures_5x,1000.0,1506.6110672122115,506.61106721221154,50.66110672122115,1,0.0,580.4479660901203,580.4479660901203,580.4479660901203,28.846751698308708,1.5591113616922117,99.99840723751274,0.4820790443052324,False,Deribit perp + Deribit 8h funding,beta_perp_00,2024-06-20 00:00:00+00:00,2025-01-23 23:55:00+00:00,218.0,0.0005,1.0,73.83689887790908,Deribit 8h aggregation,1,0.0045871559633027525,0,0.0,0.45871559633027525
cautious_optimism,spot,1000.0,2332.287458433902,1332.287458433902,133.2287458433902,1,0.0,1332.2874584339022,1332.2874584339022,1332.2874584339022,20.987735962398705,2.272098992854255,99.9989666005291,0.9683328905521882,False,real,beta_spot_01,2023-05-19 00:00:00+00:00,2024-04-18 23:55:00+00:00,336.0,0.001,1.0,0.0,not charged,1,0.002976190476190476,0,0.0,0.2976190476190476
cautious_optimism,futures_5x,1000.0,2133.7447708745517,1133.7447708745517,113.37447708745518,1,0.0,1315.5023672351629,1315.5023672351629,1315.5023672351629,23.938010801986533,1.9015727369563808,99.9989666005291,0.48207904430523235,False,Deribit perp + Deribit 8h funding,beta_perp_01,2023-05-19 00:00:00+00:00,2024-04-18 23:55:00+00:00,336.0,0.0005,1.0,181.75759636061113,Deribit 8h aggregation,1,0.002976190476190476,0,0.0,0.2976190476190476
cautious_optimism,spot,1000.0,1537.025838268974,537.025838268974,53.70258382689739,1,0.0,537.0258382689739,537.0258382689739,537.0258382689739,30.07668258370566,1.504254579152782,99.99864366319444,0.9683328905521883,False,real,beta_spot_02,2024-05-04 00:00:00+00:00,2025-01-14 23:55:00+00:00,256.0,0.001,1.0,0.0,not charged,1,0.00390625,0,0.0,0.390625
cautious_optimism,futures_5x,1000.0,1440.314951380823,440.314951380823,44.03149513808231,1,0.0,515.1374915928446,515.1374915928446,515.1374915928446,31.67639989514598,1.291767571454615,99.99864366319444,0.4820790443052324,False,Deribit perp + Deribit 8h funding,beta_perp_02,2024-05-04 00:00:00+00:00,2025-01-14 23:55:00+00:00,256.0,0.0005,1.0,74.8225402120217,Deribit 8h aggregation,1,0.00390625,0,0.0,0.390625
cautious_optimism,spot,1000.0,676.9031938315973,-323.09680616840274,-32.309680616840275,1,0.0,-323.09680616840274,-323.09680616840274,-323.09680616840274,51.06817007363051,-1.0497531283149428,99.99875992063492,0.9683328905521882,False,real,beta_spot_03,2025-05-10 00:00:00+00:00,2026-02-13 23:55:00+00:00,280.0,0.001,1.0,0.0,not charged,1,0.0035714285714285713,0,0.0,0.35714285714285715
cautious_optimism,futures_5x,1000.0,634.6299836161816,-365.37001638381844,-36.53700163838184,1,0.0,-321.25283265923423,-321.25283265923423,-321.25283265923423,53.322718695487595,-1.1378152602028293,99.99875992063492,0.48207904430523235,False,Deribit perp + Deribit 8h funding,beta_perp_03,2025-05-10 00:00:00+00:00,2026-02-13 23:55:00+00:00,280.0,0.0005,1.0,44.117183724583114,Deribit 8h aggregation,1,0.0035714285714285713,0,0.0,0.35714285714285715
cautious_optimism,spot,1000.0,1603.1215854212574,603.1215854212574,60.31215854212573,1,0.0,603.1215854212572,603.1215854212572,603.1215854212572,20.640863780794586,2.5035435203180585,99.99825516471245,0.9683328905521882,False,real,beta_spot_04,2023-06-07 00:00:00+00:00,2023-12-22 23:55:00+00:00,199.0,0.001,1.0,0.0,not charged,1,0.005025125628140704,0,0.0,0.5025125628140703
cautious_optimism,futures_5x,1000.0,1533.2189271800473,533.2189271800473,53.32189271800474,1,0.0,594.2974704743484,594.2974704743484,594.2974704743484,23.87379290449287,2.0668113084099784,99.99825516471245,0.4820790443052324,False,Deribit perp + Deribit 8h funding,beta_perp_04,2023-06-07 00:00:00+00:00,2023-12-22 23:55:00+00:00,199.0,0.0005,1.0,61.078543294302875,Deribit 8h aggregation,1,0.005025125628140704,0,0.0,0.5025125628140703
cautious_optimism,spot,1000.0,1773.2377591952018,773.2377591952018,77.32377591952017,1,0.0,773.2377591952018,773.2377591952018,773.2377591952018,21.63760247070341,1.5895616559836432,99.99902738873327,0.9683328905521882,False,real,beta_spot_05,2023-01-27 00:00:00+00:00,2024-01-18 23:55:00+00:00,357.0,0.001,1.0,0.0,not charged,1,0.0028011204481792717,0,0.0,0.2801120448179272
