period,market,strategy,days,dead_tail_pct,sharpe,sharpe_lo,sharpe_hi,d_sharpe,d_sharpe_lo,d_sharpe_hi,p_sharpe_beats_hold,max_dd_pct,max_dd_lo,max_dd_hi,d_max_dd_pp,d_max_dd_lo,d_max_dd_hi,p_dd_deeper_than_hold,d_log_growth,d_log_growth_lo,d_log_growth_hi,p_growth_beats_hold
holdout,spot,normalhedge_council,1320,0.0,1.0170976234001403,-0.051446410513751005,2.1208372584265214,-0.01107005258376792,-0.020730616531289825,-0.0017727504949057462,0.005,52.7479486877652,28.524226135938502,73.16670667069485,-0.3290029421382883,-0.6402592710285431,-0.11505934792798966,0.011,-0.03369802226213925,-0.07110829914844082,-0.00014014914995821748,0.024
holdout,spot,swap_regret_council,1320,0.0,1.028167297058839,-0.04054447410940168,2.1288993505451566,-3.789250693220225e-07,-7.136011378361395e-07,-6.232738785916278e-08,0.0055,53.07694054542436,28.794200478039162,73.62951767365186,-1.108447913367172e-05,-2.1998066615225297e-05,-3.6437872102723716e-06,0.014,-1.1615360493433258e-06,-2.4607493365413902e-06,-1.3583251723404289e-08,0.023
holdout,spot,blackwell_council,1320,6.136363636363637,1.0859149383876228,-0.13637359521083273,2.275341692220143,0.05774726240371453,-0.7112616538468544,0.7748843040705456,0.5595,33.74462219141884,15.875519890234454,49.910611747143435,-19.33232943848465,-40.22779581970681,3.8065502470022627,0.056,-0.4568390650557883,-1.505553610383084,0.6983004273442915,0.227
holdout,spot,minimax_council,1320,0.15151515151515152,-0.17970266377429556,-1.389518442439126,0.881060033192052,-1.2078703397582038,-2.113792995810376,-0.29444044456485313,0.005,56.42734703290839,26.329662099635502,74.09687645198574,3.350395403004903,-27.8640908599588,29.43543237071537,0.5055,-1.6186488458573514,-2.955589057127303,-0.12125995140560056,0.015
holdout,spot,nash_council,1320,0.0,0.037312260885105884,-1.2445808608671285,1.1358341649969133,-0.9908554150988024,-1.6165447122433372,-0.44640182505593295,0.0,62.39181427937832,32.07730273233236,80.35821061798255,9.314862649474833,-15.227050142906311,31.318270109248008,0.732,-1.4788541147312715,-2.36857518479505,-0.46959714976592787,0.0025
holdout,spot,qre_council,1320,0.0,0.4044829863892057,-0.8197865138807587,1.4521231442571658,-0.6236846895947026,-1.040695503039008,-0.2632263822385252,0.0005,40.69400371564752,21.48508458701051,63.53574466513315,-12.382947914255972,-24.64245887561201,6.704030804710443,0.1105,-1.0910970302341254,-1.9865271223299683,-0.1258802395756946,0.011
holdout,spot,sleeping_council,1320,0.0,1.0222309029427268,-0.04640417638625571,2.123735292028072,-0.0059367730411814534,-0.011146418165299871,-0.0009624874856264708,0.0055,52.90180482241534,28.65026695033054,73.36940156828108,-0.17514680748814726,-0.34270782081778184,-0.059622972162776205,0.0125,-0.01813027099140041,-0.0383111518244807,-0.00013881499774135052,0.0235
holdout,spot,defensive_forecast,1320,0.8333333333333334,0.5807631120274128,-0.5228467623698928,1.4600492335957742,-0.4474045639564954,-1.4102926700769485,0.4588108394321334,0.149,4.397942287811462,2.1352338609881176,7.386815574325728,-48.67900934209203,-68.82517972231265,-24.272966312600825,0.0,-1.286314291983952,-3.062214844585727,0.4697461115674711,0.0825
holdout,spot,buy_and_hold,1320,0.0,1.0281676759839082,-0.04054409908839601,2.1288995843489733,0.0,0.0,0.0,0.0,53.07695162990349,28.79420960326298,73.6295279149897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
holdout,spot,kelly_regime_v4,1320,0.07575757575757576,1.2124369230807086,0.07766331386179229,2.2436858212649575,0.18426924709680037,-0.3533190434916649,0.7215116858423433,0.7275,26.220692478161144,19.306579692215596,51.34281448259037,-26.856259151742346,-37.689425408871465,1.5244463073291088,0.0385,-0.12371648197012086,-0.937984421758381,0.8142197715668884,0.379
